	Expression	Targeting
HELPU_003930	1.54794413447553	-1.74808097770948
HELPU_005559	2.519450996994	-1.15204621207674
HELPU_000231	1.08734597545695	-1.77987796735852
HELPU_007156	2.55732073647107	-2.45369475215951
HELPU_000044	1.34043700214468	4.09294874087093
HELPU_000376	1.50491332438279	6.7732271014931
HELPU_016299	-2.53442084072261	-1.23908406127546
HELPU_021968	-2.00251588575225	-3.69510041925404
