logFC	logCPM	F	PValue	FDR
jcf7180000415302_181201_181600	-5.40589673507997	3.90649131658936	94.2724532177191	5.0814540835075e-09	0.000207923664110972
jcf7180000419418_25401_25500	-6.53118594419813	1.72664318954412	86.6326649425382	1.02619585355676e-08	0.000298342354798137
jcf7180000393626_2701_2800	-6.15230493394806	1.73830581244751	86.4757499298023	1.04159997066665e-08	0.000298342354798137
jcf7180000417896_7301_7800	-5.11282000887681	2.57980831553201	83.0394087744403	1.45170616975609e-08	0.000349106041496008
jcf7180000366770_6701_7000	-4.3865150758888	3.36483806062455	75.3677875299795	3.17801870986398e-08	0.000606846910006807
jcf7180000357241_35601_36300	-2.57840964964374	3.97565434002824	74.2457519556926	3.55443389187685e-08	0.000636303647717882
jcf7180000420447_268501_268700	-7.55945148283211	1.34410447439738	75.7437881701361	4.5838824795967e-08	0.000748879314097521
jcf7180000347594_10901_11200	-4.06528644850422	4.3555609674825	67.8851321747473	7.25477412417315e-08	0.00103334196298293
jcf7180000417262_226801_227200	-3.52254265704738	2.51370310596419	67.4724526662144	7.57616468511748e-08	0.00103334196298293
jcf7180000363643_21001_21200	-4.03046070394781	3.25542496308668	65.5325502083338	9.54114641617167e-08	0.00105109305559415
jcf7180000362261_2701_3000	-5.96326166259834	2.72625390988763	59.5504238913277	2.00115020597176e-07	0.00168583367660551
jcf7180000350171_3901_4000	-8.23300874450484	1.89902869180691	86.3283213533935	2.25708358619175e-07	0.00179580466761706
jcf7180000365244_32401_33000	-3.37682125788309	3.80319637638346	57.7328605529859	2.52039569567757e-07	0.00189976152085747
jcf7180000414374_42001_42700	-4.66440924927942	2.54593722703634	50.4334352911245	6.90458438039828e-07	0.00403603957209049
jcf7180000348576_24101_24300	-3.83969083297501	0.773598427491029	50.1515793332748	7.15138673166528e-07	0.00408282638724707
jcf7180000417566_87401_87900	-2.28282799159269	3.35769367375629	49.1178376272105	8.32027121333779e-07	0.00443595142064759
jcf7180000347134_213001_213300	-6.71469509365228	1.92159523456979	49.1211668417823	8.36308646583492e-07	0.00443595142064759
jcf7180000376776_1101_1200	-7.34187563183883	1.84519028264305	68.35322436982	9.15694040967509e-07	0.0047063603743493
jcf7180000360997_30801_31100	-6.15897589593998	2.55382101423135	48.4763275320066	9.20151315914912e-07	0.0047063603743493
jcf7180000348576_22601_22700	-4.810636734995	0.294635402025159	47.7395518459178	1.02183542750116e-06	0.00493891429559487
jcf7180000392563_149701_150000	-3.33818358076464	2.71233390336655	47.35166745685	1.08350712078275e-06	0.00493891429559487
jcf7180000417162_17901_18600	-3.67258019169207	3.83980106850587	46.845853242684	1.17648103808374e-06	0.00510569597416987
jcf7180000419797_9601_9800	-3.69739128855902	2.87018567244409	46.0357374019301	1.33232103585778e-06	0.00561195172555346
jcf7180000420447_267801_267900	-4.73978052920992	2.24929112102461	45.2881261281342	1.49648063896152e-06	0.00603796650513304
jcf7180000392451_13101_13500	-5.41539212149978	2.46941774792187	45.0591007162377	1.55113118817048e-06	0.00611770776246356
jcf7180000419238_15101_15200	-4.76219695301052	4.31509684841879	44.8536343372222	1.60203325853037e-06	0.00611770776246356
jcf7180000357237_50201_50500	-4.00834349502739	1.99148575057357	44.4261404498595	1.71307830888678e-06	0.00611770776246356
jcf7180000417896_9201_10200	-4.16143650712977	2.5600636435782	44.387971954474	1.72433771014949e-06	0.00611770776246356
jcf7180000372878_7101_7300	-6.69226997121413	0.997041639780411	46.0615499654426	1.73552698979786e-06	0.00611770776246356
jcf7180000358973_32301_32500	-3.99742783252681	1.59760610608382	44.215180670901	1.76793575539193e-06	0.00611770776246356
jcf7180000373466_1901_2400	-2.74531675012305	2.94636673304536	44.1063134365233	1.7941306233244e-06	0.00611770776246356
jcf7180000353190_81201_81400	-8.99665216336757	0.687136697950936	55.4835341124948	2.02226048358824e-06	0.00673523259921779
jcf7180000352984_74301_74400	-5.76697686181253	1.46006496142177	50.3531692799854	2.5022404048166e-06	0.00779031752641743
jcf7180000416312_15001_15500	-2.72167087094447	3.06961872660882	41.8255257804346	2.60274446689517e-06	0.00801608913354175
jcf7180000357167_21201_21400	-7.10356268243328	0.943163612020714	52.0333117276218	2.96641463372197e-06	0.00861501078716091
jcf7180000347174_197301_197500	-4.80918565174942	0.760539762364768	40.786582836899	3.09330874063571e-06	0.00861501078716091
jcf7180000360118_4101_4400	-4.80918565174942	0.760539762364768	40.786582836899	3.09330874063571e-06	0.00861501078716091
jcf7180000370453_19401_19500	-8.08744714443468	0.258490291687617	45.941471173444	3.18960862447693e-06	0.00861501078716091
jcf7180000350122_46401_46600	-5.61546385729676	0.277089552989623	40.6122447175444	3.19749547422469e-06	0.00861501078716091
jcf7180000355128_40201_40900	-3.63027447843677	1.82389081775232	40.5949677227887	3.2068322068838e-06	0.00861501078716091
jcf7180000351648_5501_5700	-3.10799399660948	1.02336968257538	40.5435848066742	3.21964095295176e-06	0.00861501078716091
jcf7180000347154_2801_3200	-3.78701139480866	4.96349391669524	40.5187683330319	3.2483710160473e-06	0.00861501078716091
jcf7180000347163_150001_150300	-4.8091856386799	0.765120722443205	39.7606279598766	3.68444226003927e-06	0.00933914817005546
jcf7180000347174_219501_219700	-4.75635314701259	0.732489177483554	39.0650122157478	4.15367553317385e-06	0.0101344375470098
jcf7180000361980_1701_2100	-3.95843474317282	0.094529524655258	39.0281706970851	4.17373555364968e-06	0.0101344375470098
jcf7180000393065_88401_88500	-4.08252610757583	1.14188659110095	39.0523336767665	4.17510790025783e-06	0.0101344375470098
jcf7180000394676_15201_15500	-2.85592426053105	1.3354961305699	38.7863525791381	4.35298410909092e-06	0.0103042328877238
jcf7180000417358_89901_90100	-3.10799245180587	1.0490898187914	38.5778026608954	4.51439067877342e-06	0.0104924807251036
jcf7180000367635_3501_3800	-3.9194751732694	0.00608678405957979	37.9538444743726	5.03797726235777e-06	0.010931914494889
jcf7180000362338_11201_11500	-3.36616148032184	3.91506474545691	37.7977969097063	5.20185490235318e-06	0.0110366792156764
jcf7180000418185_55401_55600	-5.46222705190188	1.44468062626558	37.6249921271748	5.36387799055367e-06	0.0110979968207985
jcf7180000373255_192601_192700	-9.644588842185	1.20879591642674	53.911262075877	5.55801106266324e-06	0.0113711745331817
jcf7180000359965_13601_13700	-5.2451500388819	0.218474316346192	41.8514549455926	5.71527200532372e-06	0.011609987338077
jcf7180000375224_1101_1300	-3.32272820532452	3.06168034975611	37.0093550036866	5.9878780961312e-06	0.0117471915030176
jcf7180000348054_64901_65100	-2.77786707319535	2.6820937573513	36.3401082374655	6.74938753817666e-06	0.0126353387215512
jcf7180000356546_8501_9100	-5.20520878435185	0.94727654651635	36.0363629824494	7.14345829396916e-06	0.0128881851596757
jcf7180000421749_17001_17800	-2.71016374074746	1.62885629696429	35.9264807885929	7.25845015495077e-06	0.0128881851596757
jcf7180000356425_53401_53600	-4.68257307291208	1.20573647117113	34.9352478688593	8.75616811168306e-06	0.0145814125797968
jcf7180000354019_46801_47300	-2.82054390650085	3.97739995045205	34.3136797836979	9.84084447173408e-06	0.0158353008960976
jcf7180000347134_222101_222300	-3.31700731604428	0.647227181878066	34.0257464196658	1.03519857224364e-05	0.015959989419173
jcf7180000351135_110201_110500	-3.00038138611109	3.47190453102701	33.9525742314178	1.05384012215875e-05	0.0159708076544743
jcf7180000413329_53901_54300	-5.7571630315625	0.583098947659091	33.1627699320988	1.22617709565802e-05	0.0176533401012946
jcf7180000421583_16901_17000	-5.52089491577669	1.05286280274769	87.8084337751712	1.31446727193727e-05	0.0185467446945407
jcf7180000392451_12901_13000	-4.60375606754887	2.69554041979453	32.6520665443822	1.35403354991496e-05	0.0189380768762804
jcf7180000358515_18701_18900	-6.59985518732739	1.91363345845152	32.6125108090892	1.36453263069742e-05	0.0189380768762804
jcf7180000383972_3001_3200	-2.94049764115962	1.11027267066569	32.5599084034146	1.37526140701341e-05	0.0189380768762804
jcf7180000361776_15201_15300	-4.24124950561698	1.34164395478922	32.4607077856446	1.40566512970417e-05	0.0192641361773098
jcf7180000347450_97501_99000	-1.79034443405482	5.36970348059046	32.3800628791496	1.42274865427729e-05	0.019331067639187
jcf7180000358134_49001_49300	-2.4628153062782	2.65051738610599	32.1217027703994	1.4969877538354e-05	0.019850819970732
jcf7180000348992_8101_8700	-2.24405048189369	2.9220473867172	31.8875244598811	1.56797574716801e-05	0.0203240967206588
jcf7180000388902_2701_2800	-7.49564504484365	-0.218864203096151	38.8417191095176	1.57863111840829e-05	0.0203676835744293
jcf7180000350496_14201_14700	-3.26476867789173	1.06626557980684	31.6795087985806	1.6362248755714e-05	0.0209222760015754
jcf7180000349397_105801_106200	-2.30711840759881	1.08266724523985	31.5199385215647	1.68699740823159e-05	0.0210773060029976
jcf7180000373631_15001_15100	-5.53738053897861	1.01866478803069	31.3181480891304	1.76288282443999e-05	0.0216752336087172
jcf7180000350123_5201_5400	-4.8551524840383	4.17316234926844	31.1015239758944	1.84130379607367e-05	0.0220669088869453
