logFC	logCPM	F	PValue	FDR
jcf7180000392749_6201_6700	6.38930601152082	3.15533075724855	209.162330527383	4.53420118143151e-12	5.93213414725518e-07
jcf7180000353131_14001_14500	6.38930624991433	3.15491804005611	202.145387505085	6.2132419226419e-12	5.93213414725518e-07
jcf7180000417105_307101_307400	4.78726836756282	3.368106815894	185.317095924704	1.36362297159157e-11	9.3327295013282e-07
jcf7180000347322_182201_182400	9.79856364968332	2.99103220490832	242.93238076308	1.62916371384824e-11	9.3327295013282e-07
jcf7180000347104_451601_451800	9.22826739711467	2.44275462028831	149.569444349362	9.4982533141511e-11	4.53426033668726e-06
jcf7180000418052_14401_14900	4.05220483742317	2.04294936776756	140.104108488153	1.67348610844346e-10	5.06589708494736e-06
jcf7180000351267_19501_19900	5.82948386697794	3.17749587559594	139.218259534409	1.79191649040217e-10	5.06589708494736e-06
jcf7180000419416_3201_3600	5.45194723887773	1.71101995653634	137.920944662028	1.92211389127914e-10	5.06589708494736e-06
jcf7180000348199_3201_4200	7.39677749045751	2.09751773464596	137.92451869521	1.94551728483771e-10	5.06589708494736e-06
jcf7180000421148_123101_123600	7.48831481655503	1.79746874763965	133.593013550529	2.5751388053295e-10	6.03834916729529e-06
jcf7180000413293_137901_138300	8.65613714821179	1.96778791890358	130.302494279214	3.20359264163435e-10	6.03834916729529e-06
jcf7180000364906_4101_4300	9.2813404065257	3.41231997612402	151.787860509593	3.21941932851044e-10	6.03834916729529e-06
jcf7180000349749_18201_18600	5.7687867892049	0.97944893276553	129.360656286571	3.37306143194338e-10	6.03834916729529e-06
jcf7180000350638_21601_22500	7.10067410537379	3.75213240987486	122.589331182015	5.45006412400155e-10	8.31213014878186e-06
jcf7180000417837_34201_34800	5.97391433267325	2.38586606430366	120.978039070412	6.11217172129061e-10	8.75345504807053e-06
jcf7180000359241_13201_13500	10.4791591232266	1.93140257061518	149.431075840199	7.38972459141002e-10	9.77210016252168e-06
jcf7180000395598_745901_746300	7.36649505867225	3.36038925507616	118.137320236019	7.50579392220276e-10	9.77210016252168e-06
jcf7180000351826_3101_3400	5.747063470878	0.935539717356055	116.773172917939	8.21321726068248e-10	1.022820513185e-05
jcf7180000371603_13201_13800	7.88195116131542	3.17804666192827	115.31136693634	9.24674282834254e-10	1.0470670851309e-05
jcf7180000353694_1401_2000	5.36722578135728	0.707513927656914	113.925951196098	1.01476896526865e-09	1.0470670851309e-05
jcf7180000359905_18101_18400	5.58491978898067	2.73912192695608	113.794942579826	1.03607477888114e-09	1.0470670851309e-05
jcf7180000375322_21301_21500	7.65172100703221	4.18125790146501	111.93653377893	1.19319313333835e-09	1.12912762498946e-05
jcf7180000392780_198501_199300	3.81284869467491	4.70835974973945	111.484549244812	1.22205505677444e-09	1.12912762498946e-05
jcf7180000370278_15501_16200	7.62134378163914	3.18608907905171	109.343768731654	1.45791823007137e-09	1.29964929873178e-05
jcf7180000413271_55501_55900	5.79080439687559	0.9869423209255	108.934966080216	1.49735977607379e-09	1.29964929873178e-05
jcf7180000392495_6101_6600	8.05679891749748	1.64763184550052	122.261981605958	1.80022147055413e-09	1.51656480925414e-05
jcf7180000420550_124501_125200	4.68861566868983	3.70944105294519	105.83942607357	1.92394036377671e-09	1.57448133307277e-05
jcf7180000378632_33501_33900	7.45178573719202	2.69285027402934	102.747758147114	2.47349272209986e-09	1.84832081938839e-05
jcf7180000417127_148701_149200	6.48805021643389	1.78626828746698	109.326434739403	2.50573760394244e-09	1.84832081938839e-05
jcf7180000365752_23101_23300	10.1962812335679	1.65286787150185	116.98789074413	2.58121031800548e-09	1.84832081938839e-05
jcf7180000375315_6101_6300	10.1962812335679	1.65286787150185	116.98789074413	2.58121031800548e-09	1.84832081938839e-05
jcf7180000417343_55401_55700	8.9930656521919	2.5227268812091	113.583693887253	3.25533734637747e-09	2.11912843207013e-05
jcf7180000418341_1101_1400	4.91057925758259	1.63633990663695	98.6782406713513	3.44321205307604e-09	2.17606562216329e-05
jcf7180000347322_187001_187300	8.04934292981627	3.21921725757324	121.035137467793	3.67303362547044e-09	2.19178333800546e-05
jcf7180000370471_9701_10300	5.60796607799054	2.12110541602691	96.7160379173504	4.11554088654494e-09	2.40571842757226e-05
jcf7180000363867_25501_25600	5.28648195774597	1.43438683101131	95.5832651391247	4.5028902543048e-09	2.57949869373952e-05
jcf7180000353596_19001_19400	4.71038867336459	1.69139531957753	95.1794115242977	4.66041375395228e-09	2.61738888294762e-05
jcf7180000353694_67201_67800	5.36722641147418	0.691068261221559	94.5539173448128	4.94080645590089e-09	2.65227260576323e-05
jcf7180000413590_59501_59700	5.45012406794162	2.93345271653971	94.4890383875358	5.00032192185843e-09	2.65227260576323e-05
jcf7180000361172_34501_34700	4.33531566361328	3.68997326616406	93.6262212233204	5.39773421543713e-09	2.81101239659093e-05
jcf7180000349313_36501_36700	10.4673831506976	1.92210742879424	114.485965545045	5.57356469026921e-09	2.81649911641094e-05
jcf7180000396957_27801_28100	5.35216362651109	1.15611772681466	92.2588867836516	6.063266029459e-09	2.99025432341109e-05
jcf7180000420472_445801_446200	4.42183223747517	1.43105718743133	92.0353104515407	6.1888067841546e-09	2.99025432341109e-05
jcf7180000413275_46401_47100	4.12080577757063	3.38883556381682	90.8071329823364	6.95882365929791e-09	3.1785346938216e-05
jcf7180000420472_452901_453200	4.12914189915793	1.08365603818033	89.6194861676527	7.68891419028429e-09	3.34921480457121e-05
jcf7180000421619_30201_30800	4.20005728246641	1.50674426765373	88.5068717622852	8.55252387986217e-09	3.51123194041923e-05
jcf7180000352029_20501_21000	3.94488615216409	1.93480111557691	88.2852570684303	8.70369999231097e-09	3.51123194041923e-05
jcf7180000351964_35301_35900	4.15782415525549	1.26736692448395	87.1383849693526	9.69441554358039e-09	3.70232314786814e-05
jcf7180000347700_22201_22400	5.30861810301474	1.12456894024749	86.8929607227833	9.96496088099416e-09	3.71366382900799e-05
jcf7180000363205_5801_6000	6.03464038968642	1.60118560421143	92.1156520999995	9.98342037704598e-09	3.71366382900799e-05
jcf7180000414915_23401_23800	3.25963427226066	3.12110076118708	85.7003414357166	1.11159689284312e-08	4.03027042058706e-05
jcf7180000362400_14401_15000	5.32331928068952	0.694920904956014	85.4220898685565	1.15086677582131e-08	4.12049147497712e-05
jcf7180000354541_28401_28600	10.4610280078953	1.90451894441041	135.989555105295	1.3138972201281e-08	4.42747810670153e-05
jcf7180000355051_33401_34300	4.28613086825566	1.43163917376673	83.2989027032939	1.40718414599069e-08	4.5332690041079e-05
jcf7180000362641_9401_9600	3.61914912485704	3.99115381907913	83.2395938377724	1.4161631371322e-08	4.5332690041079e-05
jcf7180000357244_12101_12500	5.87318968925327	3.3545657749074	81.679755895779	1.66063524395943e-08	5.00685022127967e-05
jcf7180000416519_2201_2500	3.51803770278574	2.29819439301144	81.4028335799243	1.69254457126557e-08	5.04990066576962e-05
jcf7180000351267_18401_18600	4.28882776096953	3.58094372706171	80.8269090829856	1.80845648791816e-08	5.34011099448386e-05
jcf7180000350174_13401_13800	4.38476701445962	0.71615371556552	80.4431512629398	1.86373792986647e-08	5.44719249018227e-05
jcf7180000380571_6901_7200	3.42193455631546	1.08365134432022	80.1658151854588	1.91669445005778e-08	5.496058306561e-05
jcf7180000360063_7501_8100	4.71726463253237	1.68710270172872	79.9570478863343	1.97428135378471e-08	5.56506093505486e-05
jcf7180000350325_38101_38400	5.12633767829612	1.34933534976291	79.7898422304552	2.00121244264909e-08	5.56506093505486e-05
jcf7180000418784_25701_26300	4.37327972236697	2.81241284690231	79.0855684728237	2.15734340705313e-08	5.76695012991493e-05
jcf7180000347158_112601_112800	4.29995467935561	1.9574654540789	78.8456393979691	2.21096512136601e-08	5.76695012991493e-05
jcf7180000417112_370301_370500	6.90025458549627	1.63000388265886	83.2750986146576	2.21475110338984e-08	5.76695012991493e-05
jcf7180000376380_6601_7300	3.51861908590229	3.66779278395903	77.4139139131546	2.56122624151448e-08	6.32417541964024e-05
jcf7180000417097_348901_349000	7.33943569832541	0.769424518556836	81.3779407684067	2.6517061780704e-08	6.49162602962538e-05
jcf7180000395598_226501_226800	4.05233577138712	3.97057868467164	76.6820690965772	2.76652392676914e-08	6.65888360313196e-05
jcf7180000417840_8701_8900	3.08121836647197	3.83902738990995	76.4125796777465	2.82271527221276e-08	6.73751556061738e-05
jcf7180000360997_30801_31100	6.25989686278943	2.55382101423135	76.3101273103835	2.87668720777101e-08	6.80959410628287e-05
jcf7180000421212_59001_59200	5.02650763841079	1.94989551311254	76.0071132827507	2.97000607429696e-08	6.91617829140371e-05
jcf7180000417411_7401_7800	4.52317327562804	3.4892994156204	75.7717347619653	3.04479432127276e-08	7.03315566983219e-05
jcf7180000417531_36301_37100	4.63115923632003	2.59672055403702	75.5858187747834	3.10533159001833e-08	7.08981337632886e-05
jcf7180000356393_57101_57400	4.24028043209223	1.54826628101189	75.0825682451451	3.27336777791821e-08	7.26806908934712e-05
jcf7180000417647_117701_118200	3.33101519224779	2.63788258000534	74.7746767769949	3.35831491607782e-08	7.39932358821094e-05
jcf7180000349452_38101_38300	3.00727224706192	2.00419020594877	74.1420266463928	3.59435287855121e-08	7.73053844834895e-05
jcf7180000347963_41701_41900	4.26584996548384	1.74860659959981	74.0575184660052	3.6282996857532e-08	7.73053844834895e-05
jcf7180000349968_37301_38000	5.34145230088867	0.803227638878444	74.0897675099607	3.64359048039154e-08	7.73053844834895e-05
jcf7180000417561_22101_22600	5.51934257540015	1.11017292841329	73.7459440654778	3.78130991068297e-08	7.96374451314112e-05
jcf7180000415459_95801_96000	5.79254040894667	0.420353724249512	73.4180594582421	3.91799597030755e-08	8.07648371752454e-05
