cluster	pair	theme_label	theme_id	theme_term	gene	logFC
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003928	1.35882743593555
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003930	-1.60826084854095
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003937	2.65091999899643
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003957	-3.31824961253265
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003978	3.24982861581886
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004009	4.14944550462266
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004066	7.40211847977244
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004089	8.34446301005534
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004091	4.09050908924408
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004097	4.69887392679671
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004121	5.49162469429973
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004130	-1.34855497947877
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004173	-5.38213951740198
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004191	-1.5090734859825
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004197	2.9110364948999
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004238	-1.89222129371766
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004390	-1.58320617551454
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004394	7.48081257176653
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004430	0.965223199634853
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004469	-2.88151158193362
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004527	1.5771470502036
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004562	5.6566989773099
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004590	-3.3473214496475
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004597	3.71940917913385
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004598	-1.3631430069986
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004607	4.2186712413498
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004612	6.88365197835562
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004648	4.96001399006113
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004662	-6.56249902259921
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004677	-1.92657933660409
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004701	-1.84824616929739
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004715	2.8940414329803
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004802	-1.4527052368086
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004805	-3.46018117891816
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004808	3.77341700716599
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004828	-2.3601863215482
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004830	2.78337080513879
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004836	-2.37434840354957
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004853	-2.01644064158753
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004908	6.36740341088963
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004942	2.0970567972268
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004955	2.63096642113498
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_004977	2.44117498530918
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005003	-1.5862715955525
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005052	3.15691981844063
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005147	1.38986796366115
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005205	-5.05363488227729
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005216	4.07524937008627
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005263	5.30509030561644
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005300	-2.58128430919658
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005332	-5.15770201948168
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005379	1.80084857980578
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005407	4.10378700851046
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005475	7.13531365529585
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005515	-2.59203743708625
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005516	-2.79086857523246
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005517	-2.79086834098456
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005545	4.12669161937963
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005557	3.14104447052345
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005562	3.13464572360042
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005567	4.2200663338461
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005587	-2.30756682801615
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005589	-2.59817407315055
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005631	1.61085767855557
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005639	3.99191083128753
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005655	-3.81510036313539
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005658	6.09076118364519
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005659	-3.00473334649365
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005678	2.32455944019653
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005707	-1.39353212555556
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005768	8.75457144129962
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005782	-2.68025436849303
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005810	2.44673042926157
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005823	2.84253059102194
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005824	1.75910295907528
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005828	-3.3889263402045
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005847	2.9108856917466
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005872	-5.22929475591731
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005880	2.85166230314016
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005896	-6.00691880394359
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005904	-4.79013484357261
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005960	1.52062267529273
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005963	4.53597347432924
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005983	2.28473824366014
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005984	-4.24184445227719
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006005	5.46554631677131
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006089	-2.00775737519748
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006111	5.18195865814815
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006138	-2.25439053289308
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006155	6.90364569326747
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006156	6.46776114278847
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006158	2.77897807317781
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006183	3.15651034134892
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006192	5.81026728039911
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006242	-1.58234166276952
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006265	-3.24417178896015
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006294	-1.20660779282969
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006306	6.42626309934785
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006338	5.9349164952552
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006346	-2.37791459241107
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006380	-1.29213077135226
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006394	-1.65037057551498
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006422	3.54021177315349
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006438	4.92839452045813
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006485	1.24677703989646
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006499	-1.57478918388529
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006524	-1.35070027950992
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006529	2.76187675285047
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006537	-3.58914502462702
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006604	3.06760218327551
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006705	4.08017383566898
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006727	5.00433340469709
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006780	-2.62067773506409
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006826	2.94304230376795
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006831	-2.7090938325747
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006833	-1.17211748340135
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006837	5.13352815352634
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006875	-2.04981170526355
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006925	-0.899584171800611
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006937	2.33061025740287
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_006960	7.28132162572289
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007010	-0.808746480695394
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007013	1.78048972173637
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007016	-5.14903218067412
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007020	6.8945620948593
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007025	4.07860540895906
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007116	-2.53687296599701
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007118	-6.42321531954905
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007132	-1.71118302391027
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007136	3.85725304006002
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007146	5.91571788164128
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007178	5.561069963895
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007183	3.72643099851113
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007192	-2.10332497171226
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007260	4.14447765140454
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007283	-4.36034377658437
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007322	-1.76491715285528
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007357	-2.24701913594379
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007374	2.42975968456865
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007480	1.41230944902296
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007509	6.62919150138691
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007558	1.65086811136952
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007560	1.91094308039833
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007596	2.13951395484433
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007617	3.00915852787499
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007633	-4.69667183771023
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007752	-1.00915967261187
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007773	2.08789397770591
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007787	-1.23538021404497
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007840	6.4434674722705
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007860	3.23283951289556
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007862	5.72160535032396
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007883	6.78354473651163
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007902	-1.71635790882497
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007925	1.37907450570409
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007951	4.39537699027788
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007965	7.49316674730349
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_007974	-1.82605480922843
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008110	-2.46026998351877
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008127	-5.17031088825403
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008173	-1.45628568131954
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008222	1.90322050462026
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008229	-2.01799510793249
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008236	4.87474690173097
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008238	-3.86640726230611
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008254	-1.90653903398646
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008279	-4.67192451595004
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008319	1.59873853166126
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008322	2.69209216155613
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008354	5.26046672170481
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008429	4.96830513326906
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008433	4.16698800785248
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008447	2.06225255596931
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008480	-3.01537751834726
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008483	2.69219825669526
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008485	-1.54828600596578
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008486	2.63457590544054
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008492	-3.63824474205954
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008522	8.84267598694117
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008529	-2.31793844194639
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008562	1.70125889547574
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008576	-2.60323094659981
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008612	-0.940499226315747
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008613	0.928467062588586
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008637	-2.03630567317536
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008646	6.06051575519625
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008680	2.03317879216449
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008689	3.57825913125693
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008713	3.17122528223477
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008719	3.36169610937586
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008725	-6.14947427824515
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008730	2.13132855123682
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008735	-3.00263289944007
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008788	2.49309097705753
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008800	-1.29798501172177
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008802	2.11386612771201
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008848	5.18449435170465
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008882	-2.00669513372157
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008884	-3.26399045162437
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008889	-1.86650736362217
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008915	3.6737664649241
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008926	4.15226707485843
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008947	2.20248075938014
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008948	-3.66445922612676
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008980	-1.51765378463771
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008989	-2.60938048061249
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009004	2.73573899988161
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009019	-1.04788721829539
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009054	-1.82562218131503
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009086	6.97018409500868
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009101	1.84609939906836
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009135	6.84752260814574
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009145	2.68474531343966
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009166	2.05685233108305
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009195	-1.36912607076859
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009215	-2.84878798193192
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009217	3.47091230990732
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009262	-5.02172438910701
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009281	4.22705565326968
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009288	3.33825761233556
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009352	-2.15433351255027
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009382	-1.87121009970533
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009383	-3.01530543933511
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009427	2.66295607617892
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009468	-4.17403981501542
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009469	-2.11019538281564
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009476	-2.18129274438984
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009514	4.93894448513103
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009552	-1.73577079387569
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009559	-2.29003094906391
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009573	6.03682469927507
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009579	7.12632020989274
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009580	-1.3432031322261
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009582	-1.17719720009983
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009599	-2.86204127431421
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009615	-7.19658280389396
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009617	-4.55993716632747
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009651	2.13449797554184
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009682	5.70939035752145
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009778	6.8779032873064
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009780	6.55683912250066
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009796	-1.48664934685633
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009846	5.58250078740715
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009872	2.48090634439624
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009875	-1.00961301816707
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009885	3.11654669183706
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009896	-0.866889821970407
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009904	-4.34678923876539
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009951	-2.26989651067211
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_009992	-2.61481967400055
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010000	-1.48474184246147
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010009	2.01695531164855
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010039	1.57129493558074
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010078	-1.8745655475587
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010083	3.95373809982017
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010090	2.36469851428937
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010104	-2.08006473302795
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010125	6.84158550733118
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010137	3.58688812621492
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010160	-3.28119427285763
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010300	-1.49626831244546
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010357	-2.0929662741315
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010360	2.83962390161128
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010374	6.73230472306567
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010393	-2.43089456273998
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010472	2.68070572989747
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010495	1.89145512775103
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010509	5.24019725738139
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010511	4.81997309648602
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010518	-4.10848852364453
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010609	6.42168580893501
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010610	6.34201441514546
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010625	3.35575330458847
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010656	6.22624136398858
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010670	2.41321746599994
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010697	3.45332566647136
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010703	-2.63242306931859
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010710	-1.30775407732618
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010711	-3.51667682929448
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010735	-2.64312793352465
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010746	-1.32466509083803
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010750	2.64308982162883
