category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0009617	response to bacterium	5	HELPU_018592	6.38156527503962	0.0142	-1.81526783695336
BP	GO:0015074	DNA integration	1	HELPU_014954	-0.784847980737209	0.0164	-0.784847980737209
BP	GO:0009753	response to jasmonic acid	4	HELPU_010472	-2.56306671638293	0.019	-1.9783094833485
BP	GO:0009753	response to jasmonic acid	4	HELPU_010949	-6.70495766265853	0.019	-1.9783094833485
BP	GO:0009753	response to jasmonic acid	4	HELPU_012627	3.54761362844495	0.019	-1.9783094833485
BP	GO:0009753	response to jasmonic acid	4	HELPU_014211	1.76379178389951	0.019	-1.9783094833485
BP	GO:0031542	positive regulation of anthocyanin biosy...	1	HELPU_010472	-2.56306671638293	0.0191	-2.56306671638293
BP	GO:2001108	positive regulation of Rho guanyl-nucleo...	1	HELPU_019086	1.08289786250933	0.0191	1.08289786250933
BP	GO:0006432	phenylalanyl-tRNA aminoacylation	1	HELPU_007292	-3.11972118601142	0.0218	-3.11972118601142
BP	GO:0019605	butyrate metabolic process	1	HELPU_023075	-6.96971899697712	0.0218	-6.96971899697712
BP	GO:0033198	response to ATP	2	HELPU_010472	-2.56306671638293	0.0239	-3.02251930923451
BP	GO:0033198	response to ATP	2	HELPU_017141	-1.71142108327107	0.0239	-3.02251930923451
BP	GO:0106167	extracellular ATP signaling	1	HELPU_010472	-2.56306671638293	0.0245	-2.56306671638293
BP	GO:0015791	polyol transmembrane transport	1	HELPU_018599	-2.43493128218968	0.0272	-2.43493128218968
BP	GO:0006360	transcription by RNA polymerase I	1	HELPU_018203	-2.24702642943413	0.0272	-2.24702642943413
BP	GO:0071492	cellular response to UV-A	1	HELPU_016521	6.99882029729248	0.0272	6.99882029729248
BP	GO:0034440	lipid oxidation	2	HELPU_010949	-6.70495766265853	0.0276	-2.23257937713131
BP	GO:0034440	lipid oxidation	2	HELPU_012627	3.54761362844495	0.0276	-2.23257937713131
BP	GO:0042754	negative regulation of circadian rhythm	1	HELPU_008650	-2.21660114903491	0.0299	-2.21660114903491
BP	GO:0002679	respiratory burst involved in defense re...	1	HELPU_017141	-1.71142108327107	0.0299	-1.71142108327107
BP	GO:0042868	antisense RNA metabolic process	1	HELPU_012514	-1.65096785902575	0.0299	-1.65096785902575
BP	GO:0010114	response to red light	3	HELPU_010472	-2.56306671638293	0.0313	1.34874846213575
BP	GO:0010114	response to red light	3	HELPU_013799	-2.09965271786004	0.0313	1.34874846213575
BP	GO:0010114	response to red light	3	HELPU_016521	6.99882029729248	0.0313	1.34874846213575
BP	GO:0010777	meiotic mismatch repair involved in reci...	1	HELPU_020636	-2.83836453002796	0.0326	-2.83836453002796
BP	GO:0051090	regulation of DNA-binding transcription ...	1	HELPU_010472	-2.56306671638293	0.0326	-2.56306671638293
BP	GO:0098609	cell-cell adhesion	1	HELPU_002306	3.15969790024233	0.0352	3.15969790024233
BP	GO:0033214	siderophore-dependent iron import into c...	1	HELPU_011369	-6.49843554088554	0.0352	-6.49843554088554
BP	GO:0051289	protein homotetramerization	1	HELPU_010472	-2.56306671638293	0.0379	-2.56306671638293
BP	GO:0019222	regulation of metabolic process	9	HELPU_003360	-2.30465813391712	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_006470	2.29680904634964	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_010472	-2.56306671638293	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_012514	-1.65096785902575	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_013799	-2.09965271786004	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_014211	1.76379178389951	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_014534	-2.10264526565284	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_016521	6.99882029729248	0.0386	1.24024828558928
BP	GO:0019222	regulation of metabolic process	9	HELPU_023856	3.38231442206488	0.0386	1.24024828558928
BP	GO:0071486	cellular response to high light intensit...	1	HELPU_016521	6.99882029729248	0.0405	6.99882029729248
BP	GO:1901140	p-coumaryl alcohol transport	1	HELPU_014211	1.76379178389951	0.0432	1.76379178389951
BP	GO:0033617	mitochondrial cytochrome c oxidase assem...	1	HELPU_017477	10.6198022699896	0.0432	10.6198022699896
BP	GO:0010417	glucuronoxylan biosynthetic process	1	HELPU_005561	-1.79238592811454	0.0432	-1.79238592811454
BP	GO:0048497	maintenance of floral organ identity	1	HELPU_017437	1.44288628277969	0.0458	1.44288628277969
BP	GO:1905157	positive regulation of photosynthesis	1	HELPU_006470	2.29680904634964	0.0458	2.29680904634964
BP	GO:1900366	negative regulation of defense response ...	1	HELPU_012627	3.54761362844495	0.0484	3.54761362844495
BP	GO:0010225	response to UV-C	1	HELPU_014954	-0.784847980737209	0.0484	-0.784847980737209
BP	GO:0009644	response to high light intensity	3	HELPU_010949	-6.70495766265853	0.0523	2.21787735457416
BP	GO:0009644	response to high light intensity	3	HELPU_012627	3.54761362844495	0.0523	2.21787735457416
BP	GO:0009644	response to high light intensity	3	HELPU_016521	6.99882029729248	0.0523	2.21787735457416
BP	GO:0009409	response to cold	5	HELPU_008650	-2.21660114903491	0.0529	1.43023211602575
BP	GO:0009409	response to cold	5	HELPU_010472	-2.56306671638293	0.0529	1.43023211602575
BP	GO:0009409	response to cold	5	HELPU_014211	1.76379178389951	0.0529	1.43023211602575
BP	GO:0009409	response to cold	5	HELPU_014954	-0.784847980737209	0.0529	1.43023211602575
BP	GO:0009409	response to cold	5	HELPU_016521	6.99882029729248	0.0529	1.43023211602575
BP	GO:0000712	resolution of meiotic recombination inte...	1	HELPU_020636	-2.83836453002796	0.0537	-2.83836453002796
BP	GO:0006303	double-strand break repair via nonhomolo...	1	HELPU_014954	-0.784847980737209	0.0537	-0.784847980737209
BP	GO:0055070	copper ion homeostasis	1	HELPU_017477	10.6198022699896	0.0537	10.6198022699896
BP	GO:0046283	anthocyanin-containing compound metaboli...	2	HELPU_010472	-2.56306671638293	0.0553	2.7000862247772
BP	GO:0046283	anthocyanin-containing compound metaboli...	2	HELPU_018592	6.38156527503962	0.0553	2.7000862247772
BP	GO:0071555	cell wall organization	5	HELPU_002306	3.15969790024233	0.0554	3.2536625060999
BP	GO:0071555	cell wall organization	5	HELPU_005561	-1.79238592811454	0.0554	3.2536625060999
BP	GO:0071555	cell wall organization	5	HELPU_017437	1.44288628277969	0.0554	3.2536625060999
BP	GO:0071555	cell wall organization	5	HELPU_019086	1.08289786250933	0.0554	3.2536625060999
BP	GO:0071555	cell wall organization	5	HELPU_023856	3.38231442206488	0.0554	3.2536625060999
BP	GO:0010026	trichome differentiation	2	HELPU_010472	-2.56306671638293	0.0556	-0.792087180753338
BP	GO:0010026	trichome differentiation	2	HELPU_017437	1.44288628277969	0.0556	-0.792087180753338
BP	GO:0009643	photosynthetic acclimation	1	HELPU_006470	2.29680904634964	0.0563	2.29680904634964
BP	GO:0009819	drought recovery	1	HELPU_017920	1.55889442814154	0.0589	1.55889442814154
BP	GO:0050665	hydrogen peroxide biosynthetic process	1	HELPU_017141	-1.71142108327107	0.0589	-1.71142108327107
BP	GO:0080051	cutin transport	1	HELPU_014211	1.76379178389951	0.0589	1.76379178389951
BP	GO:0010117	photoprotection	1	HELPU_016521	6.99882029729248	0.0615	6.99882029729248
BP	GO:0007064	mitotic sister chromatid cohesion	1	HELPU_008650	-2.21660114903491	0.0615	-2.21660114903491
BP	GO:0015692	lead ion transport	1	HELPU_014211	1.76379178389951	0.0615	1.76379178389951
BP	GO:2000068	regulation of defense response to insect	2	HELPU_010472	-2.56306671638293	0.0702	0.69617979791533
BP	GO:2000068	regulation of defense response to insect	2	HELPU_012627	3.54761362844495	0.0702	0.69617979791533
BP	GO:0010311	lateral root formation	2	HELPU_012627	3.54761362844495	0.0748	0.78678523234366
BP	GO:0010311	lateral root formation	2	HELPU_018599	-2.43493128218968	0.0748	0.78678523234366
BP	GO:0007623	circadian rhythm	3	HELPU_008650	-2.21660114903491	0.0759	-0.806762386672882
BP	GO:0007623	circadian rhythm	3	HELPU_010472	-2.56306671638293	0.0759	-0.806762386672882
BP	GO:0007623	circadian rhythm	3	HELPU_023856	3.38231442206488	0.0759	-0.806762386672882
BP	GO:0080168	abscisic acid transport	1	HELPU_014211	1.76379178389951	0.0769	1.76379178389951
BP	GO:0043408	regulation of MAPK cascade	1	HELPU_004629	1.18821625369914	0.0769	1.18821625369914
BP	GO:0046294	formaldehyde catabolic process	1	HELPU_018732	-6.71815330054442	0.0769	-6.71815330054442
BP	GO:0071585	detoxification of cadmium ion	1	HELPU_023175	4.3946590179111	0.0769	4.3946590179111
BP	GO:0006730	one-carbon metabolic process	1	HELPU_011936	-9.89994990805261	0.0795	-9.89994990805261
BP	GO:2000012	regulation of auxin polar transport	1	HELPU_019086	1.08289786250933	0.0795	1.08289786250933
BP	GO:0080027	response to herbivore	1	HELPU_012627	3.54761362844495	0.0795	3.54761362844495
BP	GO:0007231	osmosensory signaling pathway	1	HELPU_017141	-1.71142108327107	0.0795	-1.71142108327107
BP	GO:0048528	post-embryonic root development	3	HELPU_003360	-2.30465813391712	0.0798	-0.688187541874085
BP	GO:0048528	post-embryonic root development	3	HELPU_012627	3.54761362844495	0.0798	-0.688187541874085
BP	GO:0048528	post-embryonic root development	3	HELPU_018599	-2.43493128218968	0.0798	-0.688187541874085
BP	GO:0051026	chiasma assembly	1	HELPU_020636	-2.83836453002796	0.0845	-2.83836453002796
BP	GO:0009269	response to desiccation	1	HELPU_010472	-2.56306671638293	0.0871	-2.56306671638293
BP	GO:0009620	response to fungus	4	HELPU_010949	-6.70495766265853	0.1024	0.174599526234545
BP	GO:0009620	response to fungus	4	HELPU_012627	3.54761362844495	0.1024	0.174599526234545
BP	GO:0009620	response to fungus	4	HELPU_017141	-1.71142108327107	0.1024	0.174599526234545
BP	GO:0009620	response to fungus	4	HELPU_021800	5.21796416995374	0.1024	0.174599526234545
BP	GO:0055062	phosphate ion homeostasis	1	HELPU_014534	-2.10264526565284	0.107	-2.10264526565284
BP	GO:0010088	phloem development	1	HELPU_021296	1.85560830559966	0.1095	1.85560830559966
BP	GO:1905177	tracheary element differentiation	1	HELPU_023856	3.38231442206488	0.1095	3.38231442206488
BP	GO:0010030	positive regulation of seed germination	1	HELPU_016521	6.99882029729248	0.1144	6.99882029729248
BP	GO:0071491	cellular response to red light	1	HELPU_016521	6.99882029729248	0.1144	6.99882029729248
BP	GO:0010380	regulation of chlorophyll biosynthetic p...	1	HELPU_016521	6.99882029729248	0.1193	6.99882029729248
BP	GO:0010187	negative regulation of seed germination	1	HELPU_010472	-2.56306671638293	0.1217	-2.56306671638293
BP	GO:0051603	proteolysis involved in protein cataboli...	2	HELPU_018592	6.38156527503962	0.1227	8.20210592912783
BP	GO:0051603	proteolysis involved in protein cataboli...	2	HELPU_021800	5.21796416995374	0.1227	8.20210592912783
BP	GO:0009828	plant-type cell wall loosening	1	HELPU_017437	1.44288628277969	0.129	1.44288628277969
BP	GO:0010037	response to carbon dioxide	1	HELPU_011936	-9.89994990805261	0.1314	-9.89994990805261
BP	GO:0043069	negative regulation of programmed cell d...	1	HELPU_017141	-1.71142108327107	0.1314	-1.71142108327107
BP	GO:0030490	maturation of SSU-rRNA	1	HELPU_011935	-1.51089151776428	0.1362	-1.51089151776428
BP	GO:0019761	glucosinolate biosynthetic process	1	HELPU_023075	-6.96971899697712	0.1386	-6.96971899697712
BP	GO:2000652	regulation of secondary cell wall biogen...	1	HELPU_010472	-2.56306671638293	0.1386	-2.56306671638293
BP	GO:0006366	transcription by RNA polymerase II	2	HELPU_010472	-2.56306671638293	0.1407	-3.40124948154618
BP	GO:0006366	transcription by RNA polymerase II	2	HELPU_018203	-2.24702642943413	0.1407	-3.40124948154618
BP	GO:0010496	intercellular transport	1	HELPU_014211	1.76379178389951	0.1457	1.76379178389951
BP	GO:0042908	xenobiotic transport	1	HELPU_014211	1.76379178389951	0.1457	1.76379178389951
BP	GO:0009408	response to heat	4	HELPU_014211	1.76379178389951	0.157	5.72292500791601
BP	GO:0009408	response to heat	4	HELPU_016521	6.99882029729248	0.157	5.72292500791601
BP	GO:0009408	response to heat	4	HELPU_017141	-1.71142108327107	0.157	5.72292500791601
BP	GO:0009408	response to heat	4	HELPU_023175	4.3946590179111	0.157	5.72292500791601
BP	GO:0090332	stomatal closure	2	HELPU_014211	1.76379178389951	0.1574	4.93684697955918
BP	GO:0090332	stomatal closure	2	HELPU_021800	5.21796416995374	0.1574	4.93684697955918
BP	GO:0055075	potassium ion homeostasis	1	HELPU_018416	-1.51516989546643	0.1667	-1.51516989546643
BP	GO:0052542	defense response by callose deposition	1	HELPU_017141	-1.71142108327107	0.169	-1.71142108327107
BP	GO:0080092	regulation of pollen tube growth	1	HELPU_019086	1.08289786250933	0.1713	1.08289786250933
BP	GO:0071483	cellular response to blue light	1	HELPU_016521	6.99882029729248	0.1713	6.99882029729248
MF	GO:0016165	linoleate 13S-lipoxygenase activity	2	HELPU_010949	-6.70495766265853	0.00053	-2.23257937713131
MF	GO:0016165	linoleate 13S-lipoxygenase activity	2	HELPU_012627	3.54761362844495	0.00053	-2.23257937713131
MF	GO:0045480	galactose oxidase activity	1	HELPU_002306	3.15969790024233	0.00266	3.15969790024233
MF	GO:0000213	tRNA-intron endonuclease activity	1	HELPU_016885	-2.24793397075045	0.00266	-2.24793397075045
MF	GO:0003909	DNA ligase activity	1	HELPU_014954	-0.784847980737209	0.00532	-0.784847980737209
MF	GO:0018858	benzoate-CoA ligase activity	1	HELPU_023075	-6.96971899697712	0.00532	-6.96971899697712
MF	GO:0043425	bHLH transcription factor binding	1	HELPU_010472	-2.56306671638293	0.00532	-2.56306671638293
MF	GO:1990136	linoleate 9S-lipoxygenase activity	1	HELPU_012627	3.54761362844495	0.01589	3.54761362844495
MF	GO:0047517	1,4-beta-D-xylan synthase activity	1	HELPU_005561	-1.79238592811454	0.01851	-1.79238592811454
MF	GO:0004826	phenylalanine-tRNA ligase activity	1	HELPU_007292	-3.11972118601142	0.02113	-3.11972118601142
MF	GO:0047760	butyrate-CoA ligase activity	1	HELPU_023075	-6.96971899697712	0.02113	-6.96971899697712
MF	GO:0046870	cadmium ion binding	1	HELPU_023175	4.3946590179111	0.02113	4.3946590179111
MF	GO:0032791	lead ion binding	1	HELPU_023175	4.3946590179111	0.02374	4.3946590179111
MF	GO:0015575	mannitol transmembrane transporter activ...	1	HELPU_018599	-2.43493128218968	0.02634	-2.43493128218968
MF	GO:0015576	sorbitol transmembrane transporter activ...	1	HELPU_018599	-2.43493128218968	0.02634	-2.43493128218968
MF	GO:0016621	cinnamoyl-CoA reductase activity	1	HELPU_008650	-2.21660114903491	0.02634	-2.21660114903491
MF	GO:0015591	D-ribose transmembrane transporter activ...	1	HELPU_018599	-2.43493128218968	0.02634	-2.43493128218968
MF	GO:0080116	glucuronoxylan glucuronosyltransferase a...	1	HELPU_005561	-1.79238592811454	0.02634	-1.79238592811454
MF	GO:0015148	D-xylose transmembrane transporter activ...	1	HELPU_018599	-2.43493128218968	0.02634	-2.43493128218968
MF	GO:0000293	ferric-chelate reductase activity	1	HELPU_011369	-6.49843554088554	0.03411	-6.49843554088554
MF	GO:0015168	glycerol transmembrane transporter activ...	1	HELPU_018599	-2.43493128218968	0.04182	-2.43493128218968
MF	GO:0016174	NAD(P)H oxidase H2O2-forming activity	1	HELPU_017141	-1.71142108327107	0.04947	-1.71142108327107
MF	GO:0005365	myo-inositol transmembrane transporter a...	1	HELPU_018599	-2.43493128218968	0.05957	-2.43493128218968
MF	GO:0051117	ATPase binding	1	HELPU_003360	-2.30465813391712	0.06208	-2.30465813391712
MF	GO:0015386	potassium:proton antiporter activity	1	HELPU_006470	2.29680904634964	0.06208	2.29680904634964
MF	GO:0004024	alcohol dehydrogenase activity, zinc-dep...	1	HELPU_018732	-6.71815330054442	0.06957	-6.71815330054442
MF	GO:0030515	snoRNA binding	1	HELPU_011935	-1.51089151776428	0.07206	-1.51089151776428
MF	GO:0051903	S-(hydroxymethyl)glutathione dehydrogena...	1	HELPU_018732	-6.71815330054442	0.07206	-6.71815330054442
MF	GO:0005085	guanyl-nucleotide exchange factor activi...	1	HELPU_019086	1.08289786250933	0.08682	1.08289786250933
MF	GO:0005509	calcium ion binding	2	HELPU_003360	-2.30465813391712	0.1059	2.88280868575558
MF	GO:0005509	calcium ion binding	2	HELPU_018592	6.38156527503962	0.1059	2.88280868575558
MF	GO:0051020	GTPase binding	1	HELPU_020266	-1.68152124602894	0.10855	-1.68152124602894
MF	GO:0030983	mismatched DNA binding	1	HELPU_020636	-2.83836453002796	0.11331	-2.83836453002796
MF	GO:0015562	efflux transmembrane transporter activit...	1	HELPU_014211	1.76379178389951	0.11331	1.76379178389951
MF	GO:0005507	copper ion binding	2	HELPU_017477	10.6198022699896	0.11795	10.6168273925375
MF	GO:0005507	copper ion binding	2	HELPU_023175	4.3946590179111	0.11795	10.6168273925375
MF	GO:0005354	galactose transmembrane transporter acti...	1	HELPU_018599	-2.43493128218968	0.1204	-2.43493128218968
MF	GO:0000049	tRNA binding	1	HELPU_007292	-3.11972118601142	0.12275	-3.11972118601142
MF	GO:0003993	acid phosphatase activity	1	HELPU_014534	-2.10264526565284	0.12744	-2.10264526565284
MF	GO:0008270	zinc ion binding	3	HELPU_018203	-2.24702642943413	0.13215	-3.22326878837338
MF	GO:0008270	zinc ion binding	3	HELPU_018732	-6.71815330054442	0.13215	-3.22326878837338
MF	GO:0008270	zinc ion binding	3	HELPU_023856	3.38231442206488	0.13215	-3.22326878837338
MF	GO:0043424	protein histidine kinase binding	1	HELPU_002217	-1.066883408343	0.13673	-1.066883408343
MF	GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	1	HELPU_018203	-2.24702642943413	0.14134	-2.24702642943413
MF	GO:0005351	carbohydrate:proton symporter activity	1	HELPU_018599	-2.43493128218968	0.1505	-2.43493128218968
MF	GO:0005355	glucose transmembrane transporter activi...	1	HELPU_018599	-2.43493128218968	0.15277	-2.43493128218968
MF	GO:0004197	cysteine-type endopeptidase activity	1	HELPU_021800	5.21796416995374	0.16405	5.21796416995374
MF	GO:0000976	transcription cis-regulatory region bind...	4	HELPU_010472	-2.56306671638293	0.18895	0.0812406353007999
MF	GO:0000976	transcription cis-regulatory region bind...	4	HELPU_013799	-2.09965271786004	0.18895	0.0812406353007999
MF	GO:0000976	transcription cis-regulatory region bind...	4	HELPU_017437	1.44288628277969	0.18895	0.0812406353007999
MF	GO:0000976	transcription cis-regulatory region bind...	4	HELPU_023856	3.38231442206488	0.18895	0.0812406353007999
MF	GO:0003700	DNA-binding transcription factor activit...	4	HELPU_010472	-2.56306671638293	0.20158	0.0812406353007999
MF	GO:0003700	DNA-binding transcription factor activit...	4	HELPU_013799	-2.09965271786004	0.20158	0.0812406353007999
MF	GO:0003700	DNA-binding transcription factor activit...	4	HELPU_017437	1.44288628277969	0.20158	0.0812406353007999
MF	GO:0003700	DNA-binding transcription factor activit...	4	HELPU_023856	3.38231442206488	0.20158	0.0812406353007999
MF	GO:0019900	kinase binding	2	HELPU_002217	-1.066883408343	0.21534	-2.56676234856266
MF	GO:0019900	kinase binding	2	HELPU_010472	-2.56306671638293	0.21534	-2.56676234856266
MF	GO:0016836	hydro-lyase activity	1	HELPU_011936	-9.89994990805261	0.22454	-9.89994990805261
MF	GO:0005524	ATP binding	6	HELPU_002217	-1.066883408343	0.32507	-3.92650218802062
MF	GO:0005524	ATP binding	6	HELPU_004629	1.18821625369914	0.32507	-3.92650218802062
MF	GO:0005524	ATP binding	6	HELPU_007292	-3.11972118601142	0.32507	-3.92650218802062
MF	GO:0005524	ATP binding	6	HELPU_013799	-2.09965271786004	0.32507	-3.92650218802062
MF	GO:0005524	ATP binding	6	HELPU_020266	-1.68152124602894	0.32507	-3.92650218802062
MF	GO:0005524	ATP binding	6	HELPU_020636	-2.83836453002796	0.32507	-3.92650218802062
MF	GO:0008094	ATP-dependent activity, acting on DNA	1	HELPU_020636	-2.83836453002796	0.3348	-2.83836453002796
MF	GO:0051082	unfolded protein binding	1	HELPU_018592	6.38156527503962	0.33659	6.38156527503962
MF	GO:0030246	carbohydrate binding	1	HELPU_018592	6.38156527503962	0.33659	6.38156527503962
MF	GO:0042626	ATPase-coupled transmembrane transporter...	1	HELPU_014211	1.76379178389951	0.3832	1.76379178389951
MF	GO:0016616	oxidoreductase activity, acting on the C...	2	HELPU_008650	-2.21660114903491	0.39762	-6.31782545953422
MF	GO:0016616	oxidoreductase activity, acting on the C...	2	HELPU_018732	-6.71815330054442	0.39762	-6.31782545953422
MF	GO:0003682	chromatin binding	1	HELPU_013926	1.07358599152195	0.39802	1.07358599152195
MF	GO:0004497	monooxygenase activity	1	HELPU_020432	-6.74331537450567	0.43125	-6.74331537450567
MF	GO:0004672	protein kinase activity	4	HELPU_002217	-1.066883408343	0.47597	-1.59787192018877
MF	GO:0004672	protein kinase activity	4	HELPU_004629	1.18821625369914	0.47597	-1.59787192018877
MF	GO:0004672	protein kinase activity	4	HELPU_010442	-1.63555543970474	0.47597	-1.59787192018877
MF	GO:0004672	protein kinase activity	4	HELPU_020266	-1.68152124602894	0.47597	-1.59787192018877
MF	GO:0016829	lyase activity	2	HELPU_003360	-2.30465813391712	0.51367	-8.62996110820067
MF	GO:0016829	lyase activity	2	HELPU_011936	-9.89994990805261	0.51367	-8.62996110820067
MF	GO:0003824	catalytic activity	25	HELPU_002217	-1.066883408343	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_002306	3.15969790024233	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_003360	-2.30465813391712	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_004629	1.18821625369914	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_005561	-1.79238592811454	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_007292	-3.11972118601142	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_008240	-1.31415673751395	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_008650	-2.21660114903491	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_010442	-1.63555543970474	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_010949	-6.70495766265853	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_011369	-6.49843554088554	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_011935	-1.51089151776428	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_011936	-9.89994990805261	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_012627	3.54761362844495	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_014534	-2.10264526565284	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_014954	-0.784847980737209	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_016885	-2.24793397075045	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_017141	-1.71142108327107	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_018203	-2.24702642943413	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_018732	-6.71815330054442	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_020266	-1.68152124602894	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_020432	-6.74331537450567	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_020636	-2.83836453002796	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_021800	5.21796416995374	0.51419	-11.7991305675181
MF	GO:0003824	catalytic activity	25	HELPU_023075	-6.96971899697712	0.51419	-11.7991305675181
MF	GO:0004674	protein serine/threonine kinase activity	2	HELPU_010442	-1.63555543970474	0.5211	-2.34552741819808
MF	GO:0004674	protein serine/threonine kinase activity	2	HELPU_020266	-1.68152124602894	0.5211	-2.34552741819808
MF	GO:0003729	mRNA binding	4	HELPU_010949	-6.70495766265853	0.5286	-1.52226005466991
MF	GO:0003729	mRNA binding	4	HELPU_012514	-1.65096785902575	0.5286	-1.52226005466991
MF	GO:0003729	mRNA binding	4	HELPU_012627	3.54761362844495	0.5286	-1.52226005466991
