logFC	padj
HELPU_014142	1.60716513196458	0.0381771661526038
HELPU_022858	-2.96371194188729	0.0082612198922956
HELPU_010068	-3.37373741281362	0.0045983801699433
HELPU_016448	-2.16856698163286	0.00644763196714226
HELPU_017295	3.63322603129512	0.00389978432874466
HELPU_004069	1.58585565485835	0.0379226212696868
HELPU_006459	1.62073023342279	0.00676921736876228
HELPU_009736	-2.69917869547712	0.00171458068772627
HELPU_017140	2.03176346134337	0.026768088166318
HELPU_009271	-1.40434058029508	0.0294452045826747
HELPU_009601	-1.91052763977141	0.00254130656064715
HELPU_019090	7.2910397348499	2.04381364470579e-05
HELPU_020253	1.56010733763748	0.0040211055422988
HELPU_007637	-2.51364712587318	0.00833416213708071
HELPU_007641	-0.865622451957745	0.0406445544984311
HELPU_012426	-2.63765793400101	0.0034842052321078
