logFC	padj
HELPU_010686	-4.05113301225597	0.0101717642242692
HELPU_003368	-3.45083821821316	0.0477411573006881
HELPU_009946	-7.69472676675326	0.0416350232683888
HELPU_018597	-2.60484850206054	0.0397732922305629
HELPU_018596	-2.4548776227885	0.00446836321463443
HELPU_007800	2.31993782788999	0.0475070903896193
HELPU_011158	-4.29917460980618	0.0154433684028955
HELPU_005886	1.52006748892251	0.0101603132956
HELPU_012242	1.78123649116112	0.0312424530433867
HELPU_017061	1.62076561844016	0.0399079596965745
HELPU_008369	7.55888460039574	0.000295387084718053
HELPU_012265	-2.47396130785042	0.0337563222164369
HELPU_006187	-2.30819948931978	0.0312424530433867
HELPU_022891	-2.4063518035311	0.0164273950076135
HELPU_019678	2.31390305255512	0.0101603132956
HELPU_005161	-1.82211959435019	0.0244569630148939
HELPU_009957	-1.29264782149824	0.0362637955609368
HELPU_007198	-4.31008953635884	0.0187415314757581
HELPU_011896	-2.46093678823083	0.0242087848483916
HELPU_018404	1.35242150667043	0.0467334850085764
HELPU_020197	-4.50449572196877	0.0397732922305629
HELPU_016645	-6.17434707888282	0.0362637955609368
HELPU_017515	1.60122290272244	0.0467334850085764
HELPU_005898	2.47094396310826	0.00911655538128917
HELPU_007391	1.72706391336678	0.0467334850085764
HELPU_019604	2.02629591458111	0.0491620746006112
HELPU_022000	-6.67133295984959	0.0364561275779061
HELPU_001702	2.52845612030839	0.0316991503528654
HELPU_007161	-3.45664681689665	0.00181547112846425
HELPU_007165	-3.63620023114594	0.0312424530433867
HELPU_023355	-2.1578581042687	0.0316991503528654
HELPU_009897	-2.77227914754798	0.00994384903794214
HELPU_006839	-2.32285580033523	0.0346653090589691
HELPU_001847	-2.76049452213734	0.0339516598683306
HELPU_006821	-1.99246253331339	0.0477411573006881
HELPU_006951	2.67452488607352	0.030947493780867
HELPU_010875	-2.311445748086	0.030947493780867
HELPU_005601	-2.32067410728771	0.019584105445542
HELPU_000121	-1.3218598870073	0.0397120615638017
HELPU_000126	-3.01679702405184	0.0183914921798014
HELPU_000190	-2.89029516460484	0.0312424530433867
HELPU_009574	1.24328402205076	0.0375187075100207
HELPU_011922	-11.0543016719632	0.0214887569060055
HELPU_023051	1.80480755152209	0.0337563222164369
HELPU_022902	7.06105569522331	3.67873666373017e-09
HELPU_023900	-7.5295699098095	0.00911655538128917
HELPU_001934	1.95264001341488	0.0491512970106773
HELPU_019415	10.5534178446601	0.00235330308911224
HELPU_011553	2.06902060991583	0.0056765669063305
HELPU_021031	-3.30203527646205	0.0308627323826428
HELPU_017323	-2.66708329981724	0.0487584523761314
HELPU_018068	-2.44655780172332	0.0442455073615067
HELPU_010095	-2.99611860848395	0.0203663822350763
HELPU_022007	-2.39281596959472	0.0419704562733869
HELPU_015410	-1.74640748751555	0.0303661292336684
HELPU_012496	-5.4859975380493	0.030947493780867
HELPU_009441	-2.62426303860311	0.00623467237547431
HELPU_013661	-8.02698979457306	0.00778554001057671
HELPU_021777	-1.70374806445896	0.0375187075100207
HELPU_021162	-1.98475637726872	0.030947493780867
HELPU_012075	2.57040227229354	0.0419704562733869
HELPU_012366	1.76420020667452	0.0403138287415709
HELPU_003901	-3.64263822994759	0.033246334989692
HELPU_023198	1.66809562614943	0.0475338351632881
HELPU_023320	7.92691090113882	0.040700699719121
HELPU_009755	-3.90251437848898	0.0101603132956
HELPU_000270	-3.69946128786699	0.00386127307592175
HELPU_000289	-2.83344287034351	0.030947493780867
HELPU_000295	-6.15179444437038	0.0151148241823144
HELPU_004913	-3.65535667741265	0.030947493780867
HELPU_008707	1.35454310690861	0.0403138287415709
HELPU_010419	2.84400555106938	0.00177565775149255
HELPU_004654	1.63192184109458	0.03263992381258
HELPU_021763	-2.29088630039895	0.0303661292336684
HELPU_013227	1.69337297534204	0.0319232785764323
HELPU_022005	4.38939806100181	0.0344940877227243
HELPU_015213	-2.53464746799727	0.0403138287415709
HELPU_015479	2.88593105042172	0.0433920580043288
HELPU_018880	2.86390827219205	0.030947493780867
HELPU_014991	7.08248779169838	0.0148568249358199
HELPU_004602	4.31871861901407	0.0101603132956
HELPU_004603	2.54665711105535	0.0184885356593423
HELPU_004606	3.16194508627752	0.0419704562733869
HELPU_020646	1.74123063960852	0.030947493780867
HELPU_005545	-3.7070939115186	0.0151148241823144
HELPU_009048	2.2329031928507	0.00851571683727798
HELPU_015588	1.40968059115127	0.0397732922305629
HELPU_007150	1.82151599451092	0.0215679796999291
HELPU_022977	2.47759677986935	0.0477411573006881
HELPU_019112	2.27672708390606	0.0215679796999291
HELPU_021808	2.10936543697164	0.0246816792885837
HELPU_015636	-4.77309773237751	0.0184885356593423
HELPU_005209	-1.91307030379475	0.030947493780867
HELPU_010472	3.3666930244529	0.0235733998553577
HELPU_018289	2.22146512839929	0.00136521814381169
HELPU_003997	-3.44524745474451	0.0282655619757623
HELPU_004005	3.79416112545424	0.0477411573006881
HELPU_011033	-4.81536415148709	0.0303661292336684
HELPU_004517	-1.92245422872286	0.0208683993930581
HELPU_022512	4.79561150412569	0.00177565775149255
HELPU_010244	1.98125179103618	0.0170056425450716
HELPU_005165	-2.56892627408716	0.0154433684028955
HELPU_013120	2.01617421612402	0.0187415314757581
HELPU_017397	-9.82399169044013	0.00918498262603859
HELPU_015342	2.43224677268487	0.0403138287415709
HELPU_006455	-2.71353489014353	0.0128240705978414
HELPU_010037	-3.69106419253577	0.0316991503528654
HELPU_009354	-9.86936428022472	0.0391690185835168
HELPU_009869	-1.31858746599232	0.0477411573006881
HELPU_004470	-2.12049954451251	0.0154433684028955
HELPU_000729	3.64535825570699	0.00968412742545981
HELPU_017329	1.7851529871512	0.0101603132956
HELPU_019662	2.49203060690901	0.0263118814952356
HELPU_000861	2.22827618027978	0.00239665265496638
HELPU_000875	1.62104787911346	0.030947493780867
HELPU_013451	2.98093153789262	0.0144495223355645
HELPU_004041	-1.83070992719799	0.0300349145786641
HELPU_010576	1.53290000329742	0.0406200942841996
HELPU_013868	2.60545552197362	0.0312424530433867
HELPU_003261	2.05775156784161	0.0193075969205147
HELPU_010617	1.4690383307852	0.030947493780867
HELPU_002137	-3.09496530924146	0.0312424530433867
HELPU_022908	-6.59689435166656	0.0246514231407574
HELPU_002758	2.3572116482367	0.030947493780867
HELPU_017761	-7.52121589998724	0.00475547107376986
HELPU_015022	1.79285437403291	0.00911655538128917
HELPU_021845	-2.85510949890423	0.0409705651927313
HELPU_016839	2.25616649548009	0.00911655538128917
HELPU_003489	1.49805410767016	0.0312424530433867
HELPU_002026	2.88188019919918	0.0193075969205147
HELPU_012914	-3.35528108169072	0.0203663822350763
HELPU_012023	2.06801234704257	0.0375187075100207
HELPU_006115	-1.51043682348124	0.0193075969205147
HELPU_016359	8.793629382895	0.00475547107376986
HELPU_022956	-7.99561662114855	0.00480268979965695
HELPU_001087	1.69208255568237	0.0303661292336684
HELPU_005663	-4.00872832951076	0.0056765669063305
HELPU_018464	2.37036072895674	0.00994384903794214
HELPU_021805	3.23560294323854	0.00787838592270696
HELPU_011107	-2.58752480208885	0.0312424530433867
HELPU_015570	2.13942196228923	0.00851571683727798
HELPU_007179	-2.46051408471712	0.00787838592270696
HELPU_006445	-2.21600748363415	0.0474980770629894
HELPU_001612	2.70057352120988	0.0477411573006881
HELPU_017674	1.72309286517512	0.0339803334350715
HELPU_003064	-3.84682193224519	0.00911655538128917
HELPU_017074	3.2103114031249	0.0438932660961047
HELPU_023566	4.1172446868439	0.030947493780867
HELPU_004763	1.47034005312941	0.0283733581309259
HELPU_007254	-4.67673803722679	0.00081895091205219
HELPU_007258	1.86202689604196	0.0375187075100207
HELPU_021209	7.68216893613121	0.000295387084718053
HELPU_019186	1.81544645390149	0.0487584523761314
HELPU_000524	1.13267786164377	0.0484182469715031
HELPU_010652	2.88449053457217	0.030947493780867
HELPU_001975	-1.70287276174447	0.0193194939193414
HELPU_022479	-2.49393291582393	0.0203663822350763
HELPU_001423	-3.4965767125391	0.0410786796013002
HELPU_001456	-1.72594734592316	0.0265601182576846
HELPU_001459	2.17145274665917	0.0310584482958749
HELPU_007021	-3.24652128828755	0.030947493780867
HELPU_008883	1.59759809826023	0.0312424530433867
HELPU_012328	-4.2987652878093	0.030947493780867
HELPU_019072	2.98007107022009	0.039959158196502
HELPU_005955	-4.30237164450488	0.03263992381258
HELPU_003846	-3.51907095121704	0.0215679796999291
HELPU_019844	2.19909315310016	0.0477411573006881
HELPU_021529	2.46703063093557	0.00480268979965695
HELPU_021629	2.19865054235716	0.0310019136396019
HELPU_022246	8.13673055790319	0.00184702809032014
HELPU_020417	4.70985525517249	0.00480268979965695
HELPU_008031	1.84951949802387	0.0477411573006881
HELPU_015997	-7.39197417749324	5.7162311113236e-05
HELPU_005319	1.50572311422249	0.030947493780867
HELPU_023553	2.81993268910082	0.0147580358606681
HELPU_014002	2.05189375935432	0.00911655538128917
HELPU_014558	-2.84835487436409	0.00077273270977327
HELPU_018017	2.97196755022395	0.00446836321463443
HELPU_006578	-1.79200604830972	0.0151148241823144
HELPU_005334	2.66122576166365	0.0187415314757581
HELPU_007470	1.32524180546552	0.0372675278983545
HELPU_013061	2.944116927443	0.0454130819540739
HELPU_008184	1.65078819527506	0.0316991503528654
HELPU_006147	-6.32801257182926	0.0312424530433867
HELPU_015581	-4.79877092224592	0.0246100928840614
HELPU_005522	5.16459222801996	0.00036206194011516
HELPU_002631	1.74031669021385	0.0344940877227243
HELPU_005877	-2.69874949227229	0.0397732922305629
HELPU_000470	-1.99002803395515	0.0375187075100207
HELPU_007504	-3.61006416150719	0.0332466785649234
