logFC	padj
HELPU_014790	2.24873577304475	0.0147879024117479
HELPU_022479	2.70771541044589	1.14276192002266e-05
HELPU_018177	5.39966913661406	0.00865263391438788
HELPU_005955	2.47895635192216	0.035040322179439
HELPU_011713	2.61649280242456	0.0217990998690979
HELPU_014018	1.15924690814997	0.0147770605277659
HELPU_017411	-6.25210825483373	0.0129491111215171
HELPU_021799	-10.3185269996627	1.14276192002266e-05
HELPU_006397	-1.34595277758398	0.0174378221874295
HELPU_005826	-2.92673199631007	0.0174378221874295
HELPU_017175	-1.2447558190866	0.0499755316313031
HELPU_022040	-2.19803541787836	0.0479389675744656
