logFC	padj
HELPU_007810	-7.01743488352442	0.00492535776098638
HELPU_003976	-1.34133223216362	0.00337912770958193
HELPU_004121	-1.76268857753012	0.0484658971934094
HELPU_004130	2.97354240469805	0.0067483065819377
HELPU_023809	5.84542980649914	0.00185856642730669
HELPU_015968	-1.90917201158555	0.0180352231637139
HELPU_015966	3.6380088522962	0.0337894384840375
HELPU_009495	-1.30213706428911	0.0209757119074617
HELPU_012988	-1.31892671037856	0.0415775319883767
HELPU_012724	6.49411294589474	0.0411914678127534
HELPU_009500	1.2245927201591	0.0106521166729915
HELPU_003126	-1.02367245612105	0.0336924379528826
HELPU_011955	5.57881482028541	0.00702776815273175
HELPU_022928	3.1449440396815	0.0355744676033571
HELPU_003362	-2.13229378087564	0.00136719967302759
HELPU_011996	0.835232428317713	0.0487585599674133
HELPU_007673	-4.99656536546327	0.00361492060507381
HELPU_010912	2.88281209297516	0.0244287881843002
HELPU_020615	3.32536955357026	0.015129944369677
HELPU_017061	1.5082016231138	0.00812770457977288
HELPU_018600	2.93055495646929	0.0120314363750647
HELPU_001802	1.88426978965363	0.0419988206814047
HELPU_001805	1.00194796542155	0.00375565919986193
HELPU_001809	-1.69997616352968	0.034994104909703
HELPU_015544	-1.83971370909836	0.0186628882956933
HELPU_007033	-0.948148831384642	0.00982448849937686
HELPU_009398	4.08736956280786	0.00282097500495576
HELPU_021546	5.90160979584329	0.0337217600742112
HELPU_006188	1.96113431491155	0.0239162700761563
HELPU_008971	-1.77422731673223	0.00221880983007611
HELPU_007302	3.0772574264106	0.0189759516062492
HELPU_007303	4.17721012631467	0.000429566491934028
HELPU_006496	-1.76566028873246	0.0213353946251157
HELPU_013789	2.06156525921026	0.0158928155053333
HELPU_016936	-1.26329160928178	0.0213353946251157
HELPU_002982	2.52765746557867	0.00434029567333904
HELPU_002925	1.53310033610318	0.0365656230901639
HELPU_002391	-1.37754503773755	0.0360801868750307
HELPU_007324	2.74758012307694	0.0231722302938581
HELPU_007323	3.73283489864631	0.00147865459415697
HELPU_007322	4.94517372953812	1.74682016688992e-05
HELPU_001307	-1.6919331093965	0.0211893082531993
HELPU_001333	-1.0771027909336	0.0185576068318921
HELPU_014123	-6.93574922959138	0.0122463843766498
HELPU_011525	-1.46988114407716	0.00604842769953013
HELPU_006045	1.24466393486461	0.00344738845693141
HELPU_004117	-0.833145050685382	0.0356442399068457
HELPU_005076	3.00411177299729	0.0183090679391309
HELPU_021523	-3.8066654533991	0.00655826588953201
HELPU_001725	-4.52327902084634	3.23084285374951e-05
HELPU_001719	-3.38403401735073	0.000721550846373977
HELPU_002847	3.29005172792891	0.0258288841616583
HELPU_023176	-1.44650787084966	0.0211372052338544
HELPU_017051	-3.46832256695848	0.00103051209338882
HELPU_001842	1.47721978115811	0.00708230647874044
HELPU_001847	-1.96397236437563	0.0119194802629133
HELPU_001844	-3.52537098872906	0.0172723163545685
HELPU_001866	1.78706345826641	0.00668874104126636
HELPU_005716	-2.40187999404929	0.000763417644243664
HELPU_007980	-1.43585171082973	0.00237766955147591
HELPU_003224	-3.94902259181971	3.48677948507557e-05
HELPU_003221	1.6423246527981	0.0403744711542099
HELPU_005042	1.35792612808375	0.00881581672809111
HELPU_000119	1.65562690052366	0.00680177375879245
HELPU_000124	-2.3970840560776	6.77223654812578e-08
HELPU_000171	1.60732305991769	0.0193994812796746
HELPU_000190	-1.81376599408754	0.0284610209170561
HELPU_008279	-2.58568314989699	0.0435423117482348
HELPU_018145	3.08941163576856	0.00864911935531618
HELPU_011925	3.98317162907347	0.0170881579229091
HELPU_022724	-3.44262101927442	0.00141820561600933
HELPU_018410	-1.55107216631411	0.0284610209170561
HELPU_009114	0.874117529690798	0.033568438091568
HELPU_001916	-0.947063692489264	0.0125173758822711
HELPU_017860	5.39768322073318	0.0336924379528826
HELPU_002722	-1.00733563379473	0.00286027391455376
HELPU_016719	1.34705550546282	0.0356168720599173
HELPU_008399	1.49594768038843	0.0070183753368316
HELPU_021452	-3.83761232005406	0.0355185578101229
HELPU_022852	-1.70424260499014	0.0120314363750647
HELPU_016834	-1.67058736396775	0.00978984410645745
HELPU_011106	3.71963033823112	0.00433317281142873
HELPU_008812	-2.74847485583051	0.0221151038180242
HELPU_016360	0.97055943335439	0.0355185578101229
HELPU_003043	1.56328754812294	0.014492631903618
HELPU_021088	2.11055317881478	0.0402690076435436
HELPU_014906	-3.57406904536392	0.0010562678606106
HELPU_014909	-3.94392095554901	0.0027560053920383
HELPU_014910	-2.73608420082264	0.0115485465317039
HELPU_020192	-1.97905749726597	0.0219482280085612
HELPU_011040	-2.09350918045592	0.000201779532139138
HELPU_008326	-1.63061205658705	0.0264929342956157
HELPU_019085	-1.57689750517841	0.0399901537010133
HELPU_009441	-1.98880700685462	0.000389459850388904
HELPU_020695	-2.30623256631884	0.00222984467006879
HELPU_016741	-2.37959411719328	0.0210763385297922
HELPU_010921	-2.43386391964241	0.0487584630136607
HELPU_011974	-1.61271160938693	0.0337309002761506
HELPU_012819	1.94215861199221	0.0206736481473927
HELPU_006792	-0.898559758591727	0.0144783920063521
HELPU_021162	-1.29404626732422	0.0243990142313735
HELPU_011290	2.5180155401701	0.0402690076435436
HELPU_000762	-1.32318957069479	0.0182571507618065
HELPU_000763	-1.24370256304453	0.0336736029891664
HELPU_007699	2.51707109219336	0.0192323651702754
HELPU_009148	6.94425482304497	0.0149734251797612
HELPU_012366	-1.69285555299731	0.00623522056557681
HELPU_013664	6.82649308749046	0.00196042308597294
HELPU_001875	2.13896582881606	0.0356442399068457
HELPU_005300	4.0337602860994	0.00125318686129918
HELPU_003514	1.45784476307795	0.0263900666951672
HELPU_022502	-1.69285067676285	0.0359095992312582
HELPU_013615	1.24265444123664	0.039853447104198
HELPU_003429	-2.91857132579517	0.00746287239512248
HELPU_008715	-3.81472971869969	0.00794837704223107
HELPU_008717	-1.00433523324898	0.0355185578101229
HELPU_009755	-3.71081015148418	7.74091987149067e-06
HELPU_019012	-1.98205373651515	0.0067483065819377
HELPU_023001	4.9325141384193	0.0350858230189673
HELPU_000234	-1.18622508566585	0.0462951789485659
HELPU_000231	1.08734597545695	0.0302399958959019
HELPU_000289	-2.82492258496369	6.72007011043143e-05
HELPU_007988	2.90788233053411	0.00418013481091255
HELPU_007990	4.29593961400562	0.026918216704493
HELPU_007989	5.77216697471757	0.00531709174927805
HELPU_016954	1.48747932287805	0.0355185578101229
HELPU_005559	2.519450996994	0.015129944369677
HELPU_005562	3.87758080351366	0.00318665578820847
HELPU_006121	3.53745144052133	0.0309914455459291
HELPU_016334	-0.993338859529063	0.0206736481473927
HELPU_011053	5.76010852859671	0.0370304289141553
HELPU_022940	1.39428223091595	0.0172723163545685
HELPU_023895	3.79576729403473	0.00680177375879245
HELPU_014992	6.24922144442595	0.00553252414884947
HELPU_005545	-2.69045196969107	0.00175657636323837
HELPU_009048	1.80878008722067	0.00442508208293811
HELPU_009854	-1.6405010572677	0.0236033730301743
HELPU_002445	2.73565068454854	0.00303549103360499
HELPU_002449	3.73158155315594	0.00123405573180364
HELPU_002463	2.22563406950678	0.00271515656041785
HELPU_002467	-1.54309982086602	0.00237766955147591
HELPU_008920	-2.65300684034333	0.00288557340232004
HELPU_016283	1.36899583662834	0.0279015347047092
HELPU_011273	-1.48036339942377	0.0110170794036367
HELPU_010468	-1.85023877047206	0.0452084566956053
HELPU_006897	-2.39775959900106	0.00010899094832195
HELPU_023853	3.19153248208332	0.0184617668985672
HELPU_000602	2.13948403798862	0.00288557340232004
HELPU_000601	-2.90415101144986	0.00885656588834169
HELPU_019112	1.58677133408912	0.0285807931159173
HELPU_015886	-4.26429404667721	0.00423127861142081
HELPU_020249	-0.886296323649312	0.0464294921390894
HELPU_015262	2.88786851712083	0.0403148326248623
HELPU_015261	2.60632480983252	0.0369865363766525
HELPU_012233	-1.51030920420794	0.026109570682354
HELPU_004047	2.54651188470698	0.0422686136828839
HELPU_005209	-2.13921430782666	1.66876299858797e-05
HELPU_006493	1.61325565152955	0.00876033154378258
HELPU_011485	2.83952365265929	0.0447504345183105
HELPU_009019	-1.35652747625908	0.00794837704223107
HELPU_001489	-1.58382444920246	0.00261345986316225
HELPU_016089	1.80677200391859	0.0120314363750647
HELPU_018815	10.5597716642779	0.000763417644243664
HELPU_018289	1.5262754158826	0.00617356895135895
HELPU_003995	-2.22588648779007	0.0145609467500548
HELPU_019235	2.1661494879705	3.45531180530139e-05
HELPU_018971	3.11720398648305	0.00832082667951163
HELPU_004512	2.43003412923959	0.047609921725469
HELPU_020478	1.72902240172149	0.026918216704493
HELPU_003930	1.54794413447553	0.00269679748152299
HELPU_016764	-1.64085735609607	0.00443114817296713
HELPU_008639	-0.744930738401788	0.034994104909703
HELPU_019477	1.71326028727956	0.0163087927636515
HELPU_004171	2.73818732303499	0.00231942465494943
HELPU_023394	-1.887825916167	0.00844737973875327
HELPU_011781	1.82823564705248	0.0206736481473927
HELPU_004292	-2.02029681497711	0.00112646474241512
HELPU_021003	-1.19318407023644	0.0062492995867098
HELPU_022421	-6.95747523826009	0.00122887742182459
HELPU_005977	-1.48263772151643	0.0142593029173094
HELPU_016386	-1.92535913867301	0.00237766955147591
HELPU_010036	-2.39071154679938	0.0134650958266857
HELPU_021992	-1.67596174784122	0.049647032686676
HELPU_002520	1.93248006148743	0.0346777384118777
HELPU_002541	-2.0525622300155	0.00562413337019848
HELPU_018591	3.75791250134782	0.00303549103360499
HELPU_000685	-1.06102710737329	0.047609921725469
HELPU_000711	2.88357907538102	0.0174215824454724
HELPU_000728	-1.21821703811718	0.015132647336832
HELPU_008496	2.01961835511113	0.0360801868750307
HELPU_012645	2.6045527436337	0.0289431675386268
HELPU_014923	7.15797316512075	0.000190231755841492
HELPU_022102	3.87609441604788	0.0110170794036367
HELPU_004890	0.916023151448564	0.0484658971934094
HELPU_008348	-2.91431371070038	0.0119194802629133
HELPU_019662	2.8040350127193	0.00041459384272669
HELPU_005677	1.35762364807825	0.0369865363766525
HELPU_000859	-1.96067597816476	5.20255968112595e-06
HELPU_000863	3.24364489611602	0.013776447012396
HELPU_016510	-1.76341268919707	0.0133057019874108
HELPU_003446	2.32370858333625	0.0287290144889966
HELPU_012273	2.34335710909123	0.0369865363766525
HELPU_016299	-2.53442084072261	6.35193105842499e-05
HELPU_004036	-1.22533294484471	0.0180352231637139
HELPU_006932	-1.29389235657188	0.0206736481473927
HELPU_012979	-3.72972365327787	6.35193105842499e-05
HELPU_003276	2.34940948936814	0.00668874104126636
HELPU_010617	1.7951697134731	5.66975589249996e-05
HELPU_000808	1.29637797758548	0.026918216704493
HELPU_000820	2.62484922936068	0.00864911935531618
HELPU_000830	-2.55535805770705	0.0429815447405457
HELPU_0008162	-1.62590686559392	0.0355185578101229
HELPU_011697	3.34110466783243	0.0179962628145865
HELPU_002734	2.98467512993583	0.0462951789485659
HELPU_007028	3.3954253195014	0.00190371023679192
HELPU_023749	2.09961625746369	0.0445312217695151
HELPU_004879	-3.25184052972049	0.0472931350840821
HELPU_019861	1.13910879905684	0.00827109002332445
HELPU_016840	3.0912220525041	0.0411914678127534
HELPU_012749	1.19605666560093	0.00685571005502245
HELPU_002034	-1.19247893623265	0.0142097415508221
HELPU_002038	2.02530349267427	0.0437802608999686
HELPU_002037	2.90020732570173	0.0169871556267231
HELPU_017719	-2.22555090803321	0.0224938513262852
HELPU_002603	2.46944190322863	0.0165648454513388
HELPU_002606	-2.49794074393126	0.00170509977677951
HELPU_002617	-1.78497140976309	0.034994104909703
HELPU_007012	4.08779717854259	0.0228440665839708
HELPU_006115	-1.5642011247353	2.37029945481162e-05
HELPU_020194	-1.92048268118559	0.00604842769953013
HELPU_022350	3.3869656771445	0.0172723163545685
HELPU_020283	2.44817725507708	0.0387689110105072
HELPU_003019	-2.24914818965161	0.0139139147086549
HELPU_010545	-1.86227891511061	0.0353339996274797
HELPU_023123	-2.01254794951641	0.00108524737424813
HELPU_001221	1.77571339749555	0.00819779404180686
HELPU_001235	1.60502180415229	0.0217142727752172
HELPU_001241	-3.45554644509673	0.0165648454513388
HELPU_017527	-4.87510082014232	0.0463837247184096
HELPU_003806	3.41892414755027	0.0115548219423598
HELPU_016054	-2.8016299477227	0.00123405573180364
HELPU_005662	-4.20177980566111	0.0162184373570652
HELPU_008438	-1.71922566028688	0.00303549103360499
HELPU_016883	2.11759380741984	0.0285807931159173
HELPU_011514	-1.8936946566102	0.00717387785678758
HELPU_0038192	2.19168759033506	0.00291329260330787
HELPU_002350	3.48909393729833	0.0346777384118777
HELPU_011643	2.35529730224776	0.000201779532139138
HELPU_021915	-1.99338840391062	0.0144783920063521
HELPU_001578	-1.65697961230683	0.00103051209338882
HELPU_007179	-2.47673893644606	1.50283116793005e-06
HELPU_009606	3.27824437991538	0.00604842769953013
HELPU_009607	2.56512431086899	0.0184617668985672
HELPU_006432	5.87033701314493	0.0146391466813869
HELPU_004594	4.00329419137283	0.0285807931159173
HELPU_012411	-1.71223634381507	0.034994104909703
HELPU_004090	-1.67762855580081	0.000554450645793019
HELPU_004087	3.8553496587072	0.0145609467500548
HELPU_004086	3.50599209021605	0.0206736481473927
HELPU_001615	-1.96887979271291	0.0236692106154143
HELPU_003064	-3.25911029401415	4.19974337478299e-05
HELPU_003085	-1.70512970190798	0.0110042932870413
HELPU_003075	-2.00357858399171	0.00572713783460104
HELPU_001205	-1.05028685681834	0.0337309002761506
HELPU_003172	1.71608286345382	0.00685571005502245
HELPU_017074	3.54058566255147	0.00381577554209345
HELPU_003544	1.15952183600281	0.0408642397829612
HELPU_004764	2.11835341363706	0.0251944203198427
HELPU_016225	1.16177777670608	0.014135058915428
HELPU_002512	-3.44083909771265	0.00529613254284115
HELPU_023692	-1.22426038698247	0.0449719735483866
HELPU_014110	1.85370618447428	0.0154459483220303
HELPU_017827	-1.86245155093319	0.00474683813636758
HELPU_017437	-1.24984374607431	0.00827109002332445
HELPU_015810	2.12439301524817	0.0195703505106486
HELPU_020363	4.75876249828337	0.0144783920063521
HELPU_000556	-1.40300234288935	0.0238827005643396
HELPU_007452	2.24210116898338	0.015129944369677
HELPU_008611	-2.23459976730189	0.015132647336832
HELPU_001975	-1.20382598445082	0.00864911935531618
HELPU_014818	3.67279865686814	0.0120314363750647
HELPU_009163	1.64295077814328	0.0477848981788451
HELPU_010370	2.76776625841887	0.024265218310438
HELPU_022479	-3.02948817817631	2.7032446181645e-07
HELPU_001458	0.961385673698792	0.0228634186894447
HELPU_007021	-3.18244340045743	0.000127677802931014
HELPU_006099	-2.15967731286676	3.93015957954792e-05
HELPU_007656	-4.43849701216062	0.00461426084154006
HELPU_019129	5.68394112444303	0.000311181288526591
HELPU_022633	-1.75828241333862	0.018296271182476
HELPU_017619	1.41165426526553	0.0162184373570652
HELPU_005955	-2.2868213219954	0.0400539474583244
HELPU_021650	-4.07778280319932	0.0158928155053333
HELPU_002935	2.15454952411314	0.014135058915428
HELPU_006603	-1.94303397716328	0.0179572823500159
HELPU_013439	-2.91976936039474	0.00553252414884947
HELPU_014557	-1.0310714497101	0.0284610209170561
HELPU_014558	-1.25417053156523	0.0285807931159173
HELPU_010562	-2.23533180450706	0.0116693527664429
HELPU_010559	-1.88183452559482	0.0367023937009608
HELPU_016313	2.28065801961456	0.0195703505106486
HELPU_006578	-1.1433513165341	0.0155524697199702
HELPU_006575	-1.7088688554362	0.0403744711542099
HELPU_015943	-0.908559596398183	0.0484658971934094
HELPU_011488	3.35185060297917	0.0343926949731929
HELPU_014018	-1.33886592577308	0.00123405573180364
HELPU_005336	-2.5763574220225	0.0186628882956933
HELPU_009582	1.10635561322261	0.0153342584258201
HELPU_019537	-2.38988231023729	0.00656537392926144
HELPU_011442	-2.42061627496074	0.000384147164783931
HELPU_001001	-2.01503316639832	0.0194172551948705
HELPU_001002	-2.12355082731051	0.0133057019874108
HELPU_005830	-1.5000459411656	0.00257304715792836
HELPU_005827	2.35644053457896	0.0173766540259594
HELPU_005826	3.26888566695302	0.00287250660922558
HELPU_015280	2.96214416665629	0.035462252108958
HELPU_017872	-5.29849081870372	0.0288361160977693
HELPU_006148	2.26360093894643	0.0243990142313735
HELPU_015581	-2.64162490237165	0.0258784343743392
HELPU_020088	5.97396165094342	0.00844737973875327
HELPU_005867	3.11156157981732	0.0138983951915566
HELPU_005268	-2.54847909888354	0.0152292338359265
HELPU_008112	-1.57295782250393	0.017845386500229
HELPU_002171	-1.31856808081541	0.0411914678127534
HELPU_000399	1.31073356087159	0.0450066560732959
HELPU_019603	2.72086698031415	7.3968092038428e-05
