category	ID	term	count	genes	logFC	adj_pval	zscore
CC	GO:0043231	intracellular membrane-bounded organelle	49	HELPU_023075	-3.0576021869349	0.77	3.00341559628406
CC	GO:0022626	cytosolic ribosome	1	HELPU_018554	-3.15036363146207	0.822	-3.15036363146207
CC	GO:0042170	plastid membrane	4	HELPU_002769	5.19902152008103	0.826	5.76169041951366
CC	GO:0042170	plastid membrane	4	HELPU_006354	2.55561626111603	0.826	5.76169041951366
CC	GO:0042170	plastid membrane	4	HELPU_010137	2.03008471100046	0.826	5.76169041951366
CC	GO:0042170	plastid membrane	4	HELPU_011200	1.7386583468298	0.826	5.76169041951366
CC	GO:0110165	cellular anatomical entity	65	HELPU_000706	1.66281710126727	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_000962	-1.19236318565076	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_001006	2.60364259820056	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_002276	4.30755670067418	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_002304	-2.13003970496667	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_002769	5.19902152008103	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_002986	1.3495009427878	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_003123	-0.955886675855474	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_003446	2.77532169121302	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_004069	1.58585565485835	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_004398	-1.88851734801321	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_004590	-1.37439513931474	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_005026	4.32039648833592	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_005517	-3.38601565989978	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_005559	2.05061787729271	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_005980	-1.74600791194378	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_006056	-1.29785984240316	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_006073	-1.6806723485188	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_006238	-1.44138537159525	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_006354	2.55561626111603	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_007150	-1.18816016475943	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_007179	1.68202660466373	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_007667	1.22927181700168	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_008034	-1.04120224062584	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_008272	-2.29434044805879	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_008707	-1.74046766150382	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_008897	-4.68566485271701	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_009661	2.2363596346057	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_009782	2.15913204592225	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_009885	3.8151297966276	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_009959	4.05272679289429	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_010081	1.64629308506278	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_010137	2.03008471100046	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_010952	4.65266481637106	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_011032	-1.80957294856531	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_011200	1.7386583468298	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_013061	-3.95625325604713	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_013818	-5.70416337604804	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_014126	4.2816261425348	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_014967	-3.94743711648469	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_015352	4.13162443737973	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_016386	2.711778012339	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_016841	-1.43764003251549	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_017295	3.63322603129512	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_017515	-1.70521785350058	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_017653	1.41382726285991	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_017746	2.20620839640065	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_017883	-6.62740027311669	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_018162	2.12094516874668	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_018220	1.24362404980427	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_018381	2.78142475952919	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_018554	-3.15036363146207	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_019090	7.2910397348499	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_019638	-2.23545619107758	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_019771	2.00721036740811	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_020203	2.00530086937338	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_021296	1.49017170592394	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_021487	2.75380179618473	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_021770	1.37761240458524	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_021890	-3.31204646324874	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_022121	2.02827551452346	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_022131	1.28218533742034	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_022480	3.81198748575308	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_023075	-3.0576021869349	0.843	4.88303081808643
CC	GO:0110165	cellular anatomical entity	65	HELPU_023938	2.12982096940793	0.843	4.88303081808643
CC	GO:0005730	nucleolus	2	HELPU_007150	-1.18816016475943	0.881	2.18741077025484
CC	GO:0005730	nucleolus	2	HELPU_014126	4.2816261425348	0.881	2.18741077025484
CC	GO:0005739	mitochondrion	4	HELPU_005980	-1.74600791194378	0.955	0.481818298104055
CC	GO:0005739	mitochondrion	4	HELPU_006238	-1.44138537159525	0.955	0.481818298104055
CC	GO:0005739	mitochondrion	4	HELPU_010137	2.03008471100046	0.955	0.481818298104055
CC	GO:0005739	mitochondrion	4	HELPU_018162	2.12094516874668	0.955	0.481818298104055
CC	GO:0009507	chloroplast	8	HELPU_002769	5.19902152008103	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_003123	-0.955886675855474	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_006056	-1.29785984240316	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_006354	2.55561626111603	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_008272	-2.29434044805879	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_010137	2.03008471100046	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_010952	4.65266481637106	0.96	5.0101791065441
CC	GO:0009507	chloroplast	8	HELPU_014126	4.2816261425348	0.96	5.0101791065441
CC	GO:0035838	growing cell tip	1	HELPU_016841	-1.43764003251549	1	-1.43764003251549
CC	GO:0030312	external encapsulating structure	8	HELPU_000706	1.66281710126727	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_002986	1.3495009427878	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_003446	2.77532169121302	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_005559	2.05061787729271	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_011200	1.7386583468298	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_019090	7.2910397348499	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_020203	2.00530086937338	1	7.15976338616691
CC	GO:0030312	external encapsulating structure	8	HELPU_021770	1.37761240458524	1	7.15976338616691
CC	GO:0035770	ribonucleoprotein granule	1	HELPU_009959	4.05272679289429	1	4.05272679289429
CC	GO:0070013	intracellular organelle lumen	3	HELPU_007150	-1.18816016475943	1	1.18487502109139
CC	GO:0070013	intracellular organelle lumen	3	HELPU_008034	-1.04120224062584	1	1.18487502109139
CC	GO:0070013	intracellular organelle lumen	3	HELPU_014126	4.2816261425348	1	1.18487502109139
CC	GO:0031967	organelle envelope	5	HELPU_002769	5.19902152008103	1	6.36615657243258
CC	GO:0031967	organelle envelope	5	HELPU_006354	2.55561626111603	1	6.36615657243258
CC	GO:0031967	organelle envelope	5	HELPU_010137	2.03008471100046	1	6.36615657243258
CC	GO:0031967	organelle envelope	5	HELPU_011200	1.7386583468298	1	6.36615657243258
CC	GO:0031967	organelle envelope	5	HELPU_016386	2.711778012339	1	6.36615657243258
CC	GO:0031968	organelle outer membrane	1	HELPU_002769	5.19902152008103	1	5.19902152008103
CC	GO:0019898	extrinsic component of membrane	1	HELPU_005026	4.32039648833592	1	4.32039648833592
CC	GO:0000151	ubiquitin ligase complex	2	HELPU_002304	-2.13003970496667	1	-2.24240668451168
CC	GO:0000151	ubiquitin ligase complex	2	HELPU_008034	-1.04120224062584	1	-2.24240668451168
CC	GO:0043232	intracellular non-membrane-bounded organ...	5	HELPU_007150	-1.18816016475943	1	0.977723491701175
CC	GO:0043232	intracellular non-membrane-bounded organ...	5	HELPU_009959	4.05272679289429	1	0.977723491701175
CC	GO:0043232	intracellular non-membrane-bounded organ...	5	HELPU_011032	-1.80957294856531	1	0.977723491701175
CC	GO:0043232	intracellular non-membrane-bounded organ...	5	HELPU_014126	4.2816261425348	1	0.977723491701175
CC	GO:0043232	intracellular non-membrane-bounded organ...	5	HELPU_018554	-3.15036363146207	1	0.977723491701175
CC	GO:0043233	organelle lumen	3	HELPU_007150	-1.18816016475943	1	1.18487502109139
CC	GO:0043233	organelle lumen	3	HELPU_008034	-1.04120224062584	1	1.18487502109139
CC	GO:0043233	organelle lumen	3	HELPU_014126	4.2816261425348	1	1.18487502109139
CC	GO:0005622	intracellular anatomical structure	56	HELPU_000962	-1.19236318565076	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_002276	4.30755670067418	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_002304	-2.13003970496667	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_002769	5.19902152008103	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_002986	1.3495009427878	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_003123	-0.955886675855474	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_003446	2.77532169121302	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_004069	1.58585565485835	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_004590	-1.37439513931474	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_005026	4.32039648833592	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_005517	-3.38601565989978	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_005559	2.05061787729271	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_005980	-1.74600791194378	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_006056	-1.29785984240316	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_006073	-1.6806723485188	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_006238	-1.44138537159525	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_006354	2.55561626111603	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_007150	-1.18816016475943	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_007179	1.68202660466373	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_007667	1.22927181700168	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_008034	-1.04120224062584	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_008272	-2.29434044805879	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_008707	-1.74046766150382	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_009661	2.2363596346057	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_009782	2.15913204592225	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_009959	4.05272679289429	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_010081	1.64629308506278	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_010137	2.03008471100046	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_010952	4.65266481637106	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_011032	-1.80957294856531	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_011200	1.7386583468298	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_013061	-3.95625325604713	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_013818	-5.70416337604804	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_014126	4.2816261425348	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_014967	-3.94743711648469	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_015352	4.13162443737973	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_016386	2.711778012339	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_016841	-1.43764003251549	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_017295	3.63322603129512	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_017515	-1.70521785350058	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_017653	1.41382726285991	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_017746	2.20620839640065	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_018162	2.12094516874668	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_018220	1.24362404980427	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_018554	-3.15036363146207	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_019090	7.2910397348499	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_019638	-2.23545619107758	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_019771	2.00721036740811	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_020203	2.00530086937338	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_021487	2.75380179618473	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_021770	1.37761240458524	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_021890	-3.31204646324874	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_022121	2.02827551452346	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_022131	1.28218533742034	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_022480	3.81198748575308	1	5.08956655489332
CC	GO:0005622	intracellular anatomical structure	56	HELPU_023075	-3.0576021869349	1	5.08956655489332
CC	GO:0005694	chromosome	1	HELPU_011032	-1.80957294856531	1	-1.80957294856531
CC	GO:0120025	plasma membrane bounded cell projection	3	HELPU_013818	-5.70416337604804	1	-2.51746578678867
CC	GO:0120025	plasma membrane bounded cell projection	3	HELPU_016841	-1.43764003251549	1	-2.51746578678867
CC	GO:0120025	plasma membrane bounded cell projection	3	HELPU_018381	2.78142475952919	1	-2.51746578678867
CC	GO:0140535	intracellular protein-containing complex	2	HELPU_002304	-2.13003970496667	1	-2.24240668451168
CC	GO:0140535	intracellular protein-containing complex	2	HELPU_008034	-1.04120224062584	1	-2.24240668451168
CC	GO:0030427	site of polarized growth	1	HELPU_016841	-1.43764003251549	1	-1.43764003251549
CC	GO:0005911	cell-cell junction	8	HELPU_002986	1.3495009427878	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_003123	-0.955886675855474	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_009959	4.05272679289429	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_016841	-1.43764003251549	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_017515	-1.70521785350058	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_019090	7.2910397348499	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_019771	2.00721036740811	1	4.72189470798253
CC	GO:0005911	cell-cell junction	8	HELPU_021487	2.75380179618473	1	4.72189470798253
CC	GO:0031461	cullin-RING ubiquitin ligase complex	2	HELPU_002304	-2.13003970496667	1	-2.24240668451168
CC	GO:0031461	cullin-RING ubiquitin ligase complex	2	HELPU_008034	-1.04120224062584	1	-2.24240668451168
CC	GO:0009526	plastid envelope	4	HELPU_002769	5.19902152008103	1	5.76169041951366
CC	GO:0009526	plastid envelope	4	HELPU_006354	2.55561626111603	1	5.76169041951366
CC	GO:0009526	plastid envelope	4	HELPU_010137	2.03008471100046	1	5.76169041951366
CC	GO:0009526	plastid envelope	4	HELPU_011200	1.7386583468298	1	5.76169041951366
CC	GO:0009527	plastid outer membrane	1	HELPU_002769	5.19902152008103	1	5.19902152008103
CC	GO:0009528	plastid inner membrane	1	HELPU_010137	2.03008471100046	1	2.03008471100046
CC	GO:0031981	nuclear lumen	3	HELPU_007150	-1.18816016475943	1	1.18487502109139
CC	GO:0031981	nuclear lumen	3	HELPU_008034	-1.04120224062584	1	1.18487502109139
CC	GO:0031981	nuclear lumen	3	HELPU_014126	4.2816261425348	1	1.18487502109139
CC	GO:0031982	vesicle	6	HELPU_000962	-1.19236318565076	1	-0.947630972898141
CC	GO:0031982	vesicle	6	HELPU_004590	-1.37439513931474	1	-0.947630972898141
CC	GO:0031982	vesicle	6	HELPU_007667	1.22927181700168	1	-0.947630972898141
CC	GO:0031982	vesicle	6	HELPU_009782	2.15913204592225	1	-0.947630972898141
CC	GO:0031982	vesicle	6	HELPU_016841	-1.43764003251549	1	-0.947630972898141
CC	GO:0031982	vesicle	6	HELPU_017515	-1.70521785350058	1	-0.947630972898141
CC	GO:0031984	organelle subcompartment	4	HELPU_005026	4.32039648833592	1	4.41428321611413
CC	GO:0031984	organelle subcompartment	4	HELPU_006073	-1.6806723485188	1	4.41428321611413
CC	GO:0031984	organelle subcompartment	4	HELPU_006354	2.55561626111603	1	4.41428321611413
CC	GO:0031984	organelle subcompartment	4	HELPU_017295	3.63322603129512	1	4.41428321611413
CC	GO:0012505	endomembrane system	16	HELPU_000962	-1.19236318565076	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_003446	2.77532169121302	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_004069	1.58585565485835	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_004590	-1.37439513931474	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_005026	4.32039648833592	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_006056	-1.29785984240316	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_006073	-1.6806723485188	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_006354	2.55561626111603	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_007667	1.22927181700168	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_009782	2.15913204592225	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_016386	2.711778012339	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_017295	3.63322603129512	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_017515	-1.70521785350058	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_018554	-3.15036363146207	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_021487	2.75380179618473	1	3.67528505050031
CC	GO:0012505	endomembrane system	16	HELPU_021770	1.37761240458524	1	3.67528505050031
CC	GO:0012506	vesicle membrane	2	HELPU_000962	-1.19236318565076	1	-2.04889920182148
CC	GO:0012506	vesicle membrane	2	HELPU_017515	-1.70521785350058	1	-2.04889920182148
CC	GO:0051286	cell tip	1	HELPU_016841	-1.43764003251549	1	-1.43764003251549
CC	GO:0042175	nuclear outer membrane-endoplasmic retic...	4	HELPU_005026	4.32039648833592	1	4.41428321611413
CC	GO:0042175	nuclear outer membrane-endoplasmic retic...	4	HELPU_006073	-1.6806723485188	1	4.41428321611413
CC	GO:0042175	nuclear outer membrane-endoplasmic retic...	4	HELPU_006354	2.55561626111603	1	4.41428321611413
CC	GO:0042175	nuclear outer membrane-endoplasmic retic...	4	HELPU_017295	3.63322603129512	1	4.41428321611413
CC	GO:0097708	intracellular vesicle	6	HELPU_000962	-1.19236318565076	1	-0.947630972898141
CC	GO:0097708	intracellular vesicle	6	HELPU_004590	-1.37439513931474	1	-0.947630972898141
CC	GO:0097708	intracellular vesicle	6	HELPU_007667	1.22927181700168	1	-0.947630972898141
CC	GO:0097708	intracellular vesicle	6	HELPU_009782	2.15913204592225	1	-0.947630972898141
CC	GO:0097708	intracellular vesicle	6	HELPU_016841	-1.43764003251549	1	-0.947630972898141
CC	GO:0097708	intracellular vesicle	6	HELPU_017515	-1.70521785350058	1	-0.947630972898141
CC	GO:0098796	membrane protein complex	2	HELPU_000962	-1.19236318565076	1	0.02609834351255
CC	GO:0098796	membrane protein complex	2	HELPU_007667	1.22927181700168	1	0.02609834351255
CC	GO:0055044	symplast	8	HELPU_002986	1.3495009427878	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_003123	-0.955886675855474	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_009959	4.05272679289429	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_016841	-1.43764003251549	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_017515	-1.70521785350058	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_019090	7.2910397348499	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_019771	2.00721036740811	1	4.72189470798253
CC	GO:0055044	symplast	8	HELPU_021487	2.75380179618473	1	4.72189470798253
CC	GO:1990234	transferase complex	2	HELPU_002304	-2.13003970496667	1	-2.24240668451168
CC	GO:1990234	transferase complex	2	HELPU_008034	-1.04120224062584	1	-2.24240668451168
CC	GO:0031974	membrane-enclosed lumen	3	HELPU_007150	-1.18816016475943	1	1.18487502109139
CC	GO:0031974	membrane-enclosed lumen	3	HELPU_008034	-1.04120224062584	1	1.18487502109139
CC	GO:0031974	membrane-enclosed lumen	3	HELPU_014126	4.2816261425348	1	1.18487502109139
CC	GO:0031903	microbody membrane	1	HELPU_006354	2.55561626111603	1	2.55561626111603
CC	GO:0031975	envelope	5	HELPU_002769	5.19902152008103	1	6.36615657243258
CC	GO:0031975	envelope	5	HELPU_006354	2.55561626111603	1	6.36615657243258
CC	GO:0031975	envelope	5	HELPU_010137	2.03008471100046	1	6.36615657243258
CC	GO:0031975	envelope	5	HELPU_011200	1.7386583468298	1	6.36615657243258
CC	GO:0031975	envelope	5	HELPU_016386	2.711778012339	1	6.36615657243258
CC	GO:0032991	protein-containing complex	5	HELPU_000962	-1.19236318565076	1	-2.21098209560463
CC	GO:0032991	protein-containing complex	5	HELPU_002304	-2.13003970496667	1	-2.21098209560463
CC	GO:0032991	protein-containing complex	5	HELPU_007667	1.22927181700168	1	-2.21098209560463
CC	GO:0032991	protein-containing complex	5	HELPU_008034	-1.04120224062584	1	-2.21098209560463
CC	GO:0032991	protein-containing complex	5	HELPU_011032	-1.80957294856531	1	-2.21098209560463
CC	GO:1904949	ATPase complex	1	HELPU_007667	1.22927181700168	1	1.22927181700168
CC	GO:0019866	organelle inner membrane	1	HELPU_010137	2.03008471100046	1	2.03008471100046
CC	GO:0019867	outer membrane	1	HELPU_002769	5.19902152008103	1	5.19902152008103
CC	GO:0032993	protein-DNA complex	1	HELPU_011032	-1.80957294856531	1	-1.80957294856531
CC	GO:0030054	cell junction	8	HELPU_002986	1.3495009427878	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_003123	-0.955886675855474	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_009959	4.05272679289429	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_016841	-1.43764003251549	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_017515	-1.70521785350058	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_019090	7.2910397348499	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_019771	2.00721036740811	1	4.72189470798253
CC	GO:0030054	cell junction	8	HELPU_021487	2.75380179618473	1	4.72189470798253
CC	GO:0036464	cytoplasmic ribonucleoprotein granule	1	HELPU_009959	4.05272679289429	1	4.05272679289429
CC	GO:0031090	organelle membrane	17	HELPU_000962	-1.19236318565076	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_002769	5.19902152008103	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_003446	2.77532169121302	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_005026	4.32039648833592	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_006073	-1.6806723485188	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_006354	2.55561626111603	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_007667	1.22927181700168	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_010081	1.64629308506278	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_010137	2.03008471100046	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_011200	1.7386583468298	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_013061	-3.95625325604713	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_016386	2.711778012339	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_017295	3.63322603129512	1	5.2947266636669
CC	GO:0031090	organelle membrane	17	HELPU_017515	-1.70521785350058	1	5.2947266636669
