category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0008610	lipid biosynthetic process	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:0019941	modification-dependent protein catabolic...	1	HELPU_000962	-1.69031575135559	1	-1.69031575135559
BP	GO:0051649	establishment of localization in cell	1	HELPU_000962	-1.69031575135559	1	-1.69031575135559
BP	GO:0034654	nucleobase-containing compound biosynthe...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0033477	S-methylmethionine metabolic process	1	HELPU_012899	4.21222636580349	1	4.21222636580349
BP	GO:1901700	response to oxygen-containing compound	1	HELPU_020185	2.00981552651865	1	2.00981552651865
BP	GO:0051252	regulation of RNA metabolic process	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0051254	positive regulation of RNA metabolic pro...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:1901135	carbohydrate derivative metabolic proces...	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:0006605	protein targeting	1	HELPU_000962	-1.69031575135559	1	-1.69031575135559
BP	GO:0006835	dicarboxylic acid transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0050896	response to stimulus	4	HELPU_005784	1.60725697199546	1	NA
BP	GO:0050896	response to stimulus	4	 HELPU_009175	NA	1	NA
BP	GO:0050896	response to stimulus	4	 HELPU_016386	NA	1	NA
BP	GO:0050896	response to stimulus	4	 HELPU_020185	NA	1	NA
BP	GO:0042886	amide transport	2	HELPU_009175	2.22093624952034	1	NA
BP	GO:0042886	amide transport	2	 HELPU_016386	NA	1	NA
BP	GO:0006996	organelle organization	1	HELPU_021401	2.54702745351315	1	2.54702745351315
BP	GO:0003006	developmental process involved in reprod...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0009117	nucleotide metabolic process	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:1901698	response to nitrogen compound	1	HELPU_020185	2.00981552651865	1	2.00981552651865
BP	GO:0003008	system process	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0048831	regulation of shoot system development	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0006366	transcription by RNA polymerase II	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0031667	response to nutrient levels	1	HELPU_009175	2.22093624952034	1	2.22093624952034
BP	GO:0048608	reproductive structure development	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0031668	cellular response to extracellular stimu...	1	HELPU_009175	2.22093624952034	1	2.22093624952034
BP	GO:0016070	RNA metabolic process	2	HELPU_005662	6.14030591278245	1	NA
BP	GO:0016070	RNA metabolic process	2	 HELPU_007292	NA	1	NA
BP	GO:0031669	cellular response to nutrient levels	1	HELPU_009175	2.22093624952034	1	2.22093624952034
BP	GO:0010232	vascular transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0010233	phloem transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0055085	transmembrane transport	2	HELPU_009175	2.22093624952034	1	NA
BP	GO:0055085	transmembrane transport	2	 HELPU_016386	NA	1	NA
BP	GO:0055086	nucleobase-containing small molecule met...	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:0071496	cellular response to external stimulus	1	HELPU_009175	2.22093624952034	1	2.22093624952034
BP	GO:2000026	regulation of multicellular organismal d...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:1902767	isoprenoid biosynthetic process via meva...	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:0048367	shoot system development	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0050790	regulation of catalytic activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
BP	GO:0006351	DNA-templated transcription	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0050793	regulation of developmental process	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0032774	RNA biosynthetic process	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0050794	regulation of cellular process	2	HELPU_005662	6.14030591278245	1	NA
BP	GO:0050794	regulation of cellular process	2	 HELPU_015352	NA	1	NA
BP	GO:0006355	regulation of DNA-templated transcriptio...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0006508	proteolysis	2	HELPU_000962	-1.69031575135559	1	NA
BP	GO:0006508	proteolysis	2	 HELPU_005784	NA	1	NA
BP	GO:0018130	heterocycle biosynthetic process	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0048731	system development	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0045184	establishment of protein localization	1	HELPU_000962	-1.69031575135559	1	-1.69031575135559
BP	GO:0071824	protein-DNA complex organization	1	HELPU_015352	4.82664576288701	1	4.82664576288701
BP	GO:0048507	meristem development	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0015800	acidic amino acid transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0015802	basic amino acid transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0043412	macromolecule modification	1	HELPU_012899	4.21222636580349	1	4.21222636580349
BP	GO:0000003	reproduction	1	HELPU_005662	6.14030591278245	1	6.14030591278245
BP	GO:0015804	neutral amino acid transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0051716	cellular response to stimulus	2	HELPU_005784	1.60725697199546	1	NA
BP	GO:0051716	cellular response to stimulus	2	 HELPU_009175	NA	1	NA
BP	GO:0009066	aspartate family amino acid metabolic pr...	1	HELPU_012899	4.21222636580349	1	4.21222636580349
BP	GO:0009987	cellular process	12	HELPU_000962	-1.69031575135559	1	NA
BP	GO:0009987	cellular process	12	 HELPU_002986	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_005662	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_005784	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_007292	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_009175	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_012899	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_015352	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_016386	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_016796	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_018688	NA	1	NA
BP	GO:0009987	cellular process	12	 HELPU_021401	NA	1	NA
BP	GO:0009067	aspartate family amino acid biosynthetic...	1	HELPU_012899	4.21222636580349	1	4.21222636580349
BP	GO:0015807	L-amino acid transport	1	HELPU_016386	2.60380020383464	1	2.60380020383464
BP	GO:0008150	biological_process	13	HELPU_000962	-1.69031575135559	1	NA
BP	GO:0008150	biological_process	13	 HELPU_002986	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_005662	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_005784	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_007292	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_009175	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_012899	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_015352	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_016386	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_016796	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_018688	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_020185	NA	1	NA
BP	GO:0008150	biological_process	13	 HELPU_021401	NA	1	NA
BP	GO:0008152	metabolic process	9	HELPU_000962	-1.69031575135559	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_002986	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_005662	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_005784	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_007292	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_012899	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_015352	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_016796	NA	1	NA
BP	GO:0008152	metabolic process	9	 HELPU_018688	NA	1	NA
BP	GO:0034032	purine nucleoside bisphosphate metabolic...	1	HELPU_018688	1.52964092027616	1	1.52964092027616
BP	GO:0051603	proteolysis involved in protein cataboli...	1	HELPU_000962	-1.69031575135559	1	-1.69031575135559
BP	GO:0006807	nitrogen compound metabolic process	7	HELPU_000962	-1.69031575135559	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_005662	NA	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_005784	NA	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_007292	NA	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_012899	NA	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_016796	NA	1	NA
BP	GO:0006807	nitrogen compound metabolic process	7	 HELPU_018688	NA	1	NA
BP	GO:0051171	regulation of nitrogen compound metaboli...	2	HELPU_005662	6.14030591278245	1	NA
BP	GO:0051171	regulation of nitrogen compound metaboli...	2	 HELPU_005784	NA	1	NA
BP	GO:0019752	carboxylic acid metabolic process	2	HELPU_007292	-4.05674760740224	1	NA
BP	GO:0019752	carboxylic acid metabolic process	2	 HELPU_012899	NA	1	NA
BP	GO:0051172	negative regulation of nitrogen compound...	1	HELPU_005784	1.60725697199546	1	1.60725697199546
BP	GO:0051173	positive regulation of nitrogen compound...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0004867	serine-type endopeptidase inhibitor acti...	1	HELPU_005784	1.60725697199546	0.00087	1.60725697199546
MF	GO:0004631	phosphomevalonate kinase activity	1	HELPU_018688	1.52964092027616	0.00087	1.52964092027616
MF	GO:0061627	S-methylmethionine-homocysteine S-methyl...	1	HELPU_012899	4.21222636580349	0.0026	4.21222636580349
MF	GO:0047150	betaine-homocysteine S-methyltransferase...	1	HELPU_012899	4.21222636580349	0.0026	4.21222636580349
MF	GO:0008898	S-adenosylmethionine-homocysteine S-meth...	1	HELPU_012899	4.21222636580349	0.00346	4.21222636580349
MF	GO:0004826	phenylalanine-tRNA ligase activity	1	HELPU_007292	-4.05674760740224	0.00691	-4.05674760740224
MF	GO:0015293	symporter activity	2	HELPU_009175	2.22093624952034	0.00757	NA
MF	GO:0015293	symporter activity	2	 HELPU_016386	NA	0.00757	NA
MF	GO:0015194	L-serine transmembrane transporter activ...	1	HELPU_016386	2.60380020383464	0.00949	2.60380020383464
MF	GO:0015204	urea transmembrane transporter activity	1	HELPU_009175	2.22093624952034	0.01121	2.22093624952034
MF	GO:0015193	L-proline transmembrane transporter acti...	1	HELPU_016386	2.60380020383464	0.01292	2.60380020383464
MF	GO:0015180	L-alanine transmembrane transporter acti...	1	HELPU_016386	2.60380020383464	0.01719	2.60380020383464
MF	GO:0015174	basic amino acid transmembrane transport...	1	HELPU_016386	2.60380020383464	0.01889	2.60380020383464
MF	GO:0015186	L-glutamine transmembrane transporter ac...	1	HELPU_016386	2.60380020383464	0.0206	2.60380020383464
MF	GO:0004565	beta-galactosidase activity	1	HELPU_002986	2.02787633893991	0.0206	2.02787633893991
MF	GO:0005313	L-glutamate transmembrane transporter ac...	1	HELPU_016386	2.60380020383464	0.02145	2.60380020383464
MF	GO:0000049	tRNA binding	1	HELPU_007292	-4.05674760740224	0.04163	-4.05674760740224
MF	GO:0003993	acid phosphatase activity	1	HELPU_002986	2.02787633893991	0.0433	2.02787633893991
MF	GO:0043130	ubiquitin binding	1	HELPU_021401	2.54702745351315	0.05241	2.54702745351315
MF	GO:0030674	protein-macromolecule adaptor activity	1	HELPU_021401	2.54702745351315	0.08326	2.54702745351315
MF	GO:0000978	RNA polymerase II cis-regulatory region ...	1	HELPU_005662	6.14030591278245	0.09281	6.14030591278245
MF	GO:0046982	protein heterodimerization activity	1	HELPU_005662	6.14030591278245	0.0936	6.14030591278245
MF	GO:0000981	DNA-binding transcription factor activit...	1	HELPU_005662	6.14030591278245	0.1186	6.14030591278245
MF	GO:0030246	carbohydrate binding	1	HELPU_002986	2.02787633893991	0.12475	2.02787633893991
MF	GO:0015399	primary active transmembrane transporter...	1	HELPU_016386	2.60380020383464	0.17617	2.60380020383464
MF	GO:0008270	zinc ion binding	1	HELPU_012899	4.21222636580349	0.34178	4.21222636580349
MF	GO:0005524	ATP binding	2	HELPU_007292	-4.05674760740224	0.46054	NA
MF	GO:0005524	ATP binding	2	 HELPU_012899	NA	0.46054	NA
MF	GO:0000166	nucleotide binding	3	HELPU_007292	-4.05674760740224	0.47787	NA
MF	GO:0000166	nucleotide binding	3	 HELPU_012899	NA	0.47787	NA
MF	GO:0000166	nucleotide binding	3	 HELPU_018688	NA	0.47787	NA
MF	GO:0005488	binding	9	HELPU_000962	-1.69031575135559	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_002986	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_005662	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_007292	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_012899	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_015352	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_018688	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_020185	NA	0.61097	NA
MF	GO:0005488	binding	9	 HELPU_021401	NA	0.61097	NA
MF	GO:0004672	protein kinase activity	1	HELPU_012899	4.21222636580349	0.64303	4.21222636580349
MF	GO:0046872	metal ion binding	2	HELPU_002986	2.02787633893991	0.74798	NA
MF	GO:0046872	metal ion binding	2	 HELPU_012899	NA	0.74798	NA
MF	GO:0016787	hydrolase activity	2	HELPU_002986	2.02787633893991	0.75	NA
MF	GO:0016787	hydrolase activity	2	 HELPU_015742	NA	0.75	NA
MF	GO:0005515	protein binding	4	HELPU_000962	-1.69031575135559	0.98657	NA
MF	GO:0005515	protein binding	4	 HELPU_005662	NA	0.98657	NA
MF	GO:0005515	protein binding	4	 HELPU_015352	NA	0.98657	NA
MF	GO:0005515	protein binding	4	 HELPU_021401	NA	0.98657	NA
MF	GO:0140678	molecular function inhibitor activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0003824	catalytic activity	5	HELPU_002986	2.02787633893991	1	NA
MF	GO:0003824	catalytic activity	5	 HELPU_007292	NA	1	NA
MF	GO:0003824	catalytic activity	5	 HELPU_012899	NA	1	NA
MF	GO:0003824	catalytic activity	5	 HELPU_015742	NA	1	NA
MF	GO:0003824	catalytic activity	5	 HELPU_018688	NA	1	NA
MF	GO:0004812	aminoacyl-tRNA ligase activity	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0016788	hydrolase activity, acting on ester bond...	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0140096	catalytic activity, acting on a protein	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:0015291	secondary active transmembrane transport...	2	HELPU_009175	2.22093624952034	1	NA
MF	GO:0015291	secondary active transmembrane transport...	2	 HELPU_016386	NA	1	NA
MF	GO:0140098	catalytic activity, acting on RNA	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0046983	protein dimerization activity	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0043565	sequence-specific DNA binding	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0016772	transferase activity, transferring phosp...	2	HELPU_012899	4.21222636580349	1	NA
MF	GO:0016772	transferase activity, transferring phosp...	2	 HELPU_018688	NA	1	NA
MF	GO:0005215	transporter activity	2	HELPU_009175	2.22093624952034	1	NA
MF	GO:0005215	transporter activity	2	 HELPU_016386	NA	1	NA
MF	GO:0016773	phosphotransferase activity, alcohol gro...	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:1990837	sequence-specific double-stranded DNA bi...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0016776	phosphotransferase activity, phosphate g...	1	HELPU_018688	1.52964092027616	1	1.52964092027616
MF	GO:0042887	amide transmembrane transporter activity	2	HELPU_009175	2.22093624952034	1	NA
MF	GO:0042887	amide transmembrane transporter activity	2	 HELPU_016386	NA	1	NA
MF	GO:0001067	transcription regulatory region nucleic ...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0061134	peptidase regulator activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0022857	transmembrane transporter activity	2	HELPU_009175	2.22093624952034	1	NA
MF	GO:0022857	transmembrane transporter activity	2	 HELPU_016386	NA	1	NA
MF	GO:0061135	endopeptidase regulator activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0022858	alanine transmembrane transporter activi...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0008172	S-methyltransferase activity	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:0015925	galactosidase activity	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0098772	molecular function regulator activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0016791	phosphatase activity	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0030234	enzyme regulator activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0030554	adenyl nucleotide binding	2	HELPU_007292	-4.05674760740224	1	NA
MF	GO:0030554	adenyl nucleotide binding	2	 HELPU_012899	NA	1	NA
MF	GO:0016798	hydrolase activity, acting on glycosyl b...	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0005342	organic acid transmembrane transporter a...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0004866	endopeptidase inhibitor activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0140640	catalytic activity, acting on a nucleic ...	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0030414	peptidase inhibitor activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0022889	serine transmembrane transporter activit...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0140101	catalytic activity, acting on a tRNA	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0016874	ligase activity	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0016875	ligase activity, forming carbon-oxygen b...	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0003674	molecular_function	13	HELPU_000962	-1.69031575135559	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_002986	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_005662	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_005784	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_007292	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_009175	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_012899	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_015352	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_015742	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_016386	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_018688	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_020185	NA	1	NA
MF	GO:0003674	molecular_function	13	 HELPU_021401	NA	1	NA
MF	GO:0022804	active transmembrane transporter activit...	2	HELPU_009175	2.22093624952034	1	NA
MF	GO:0022804	active transmembrane transporter activit...	2	 HELPU_016386	NA	1	NA
MF	GO:0003676	nucleic acid binding	2	HELPU_005662	6.14030591278245	1	NA
MF	GO:0003676	nucleic acid binding	2	 HELPU_007292	NA	1	NA
MF	GO:0060090	molecular adaptor activity	1	HELPU_021401	2.54702745351315	1	2.54702745351315
MF	GO:0004857	enzyme inhibitor activity	1	HELPU_005784	1.60725697199546	1	1.60725697199546
MF	GO:0003677	DNA binding	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0097159	organic cyclic compound binding	4	HELPU_005662	6.14030591278245	1	NA
MF	GO:0097159	organic cyclic compound binding	4	 HELPU_007292	NA	1	NA
MF	GO:0097159	organic cyclic compound binding	4	 HELPU_012899	NA	1	NA
MF	GO:0097159	organic cyclic compound binding	4	 HELPU_018688	NA	1	NA
MF	GO:1901702	salt transmembrane transporter activity	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0046914	transition metal ion binding	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:0003700	DNA-binding transcription factor activit...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0016740	transferase activity	2	HELPU_012899	4.21222636580349	1	NA
MF	GO:0016740	transferase activity	2	 HELPU_018688	NA	1	NA
MF	GO:0016741	transferase activity, transferring one-c...	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:0003690	double-stranded DNA binding	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0008757	S-adenosylmethionine-dependent methyltra...	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:0015171	amino acid transmembrane transporter act...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0015172	acidic amino acid transmembrane transpor...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0035639	purine ribonucleoside triphosphate bindi...	2	HELPU_007292	-4.05674760740224	1	NA
MF	GO:0035639	purine ribonucleoside triphosphate bindi...	2	 HELPU_012899	NA	1	NA
MF	GO:0015175	neutral L-amino acid transmembrane trans...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0042578	phosphoric ester hydrolase activity	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0046943	carboxylic acid transmembrane transporte...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0140110	transcription regulator activity	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:0015179	L-amino acid transmembrane transporter a...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0003723	RNA binding	1	HELPU_007292	-4.05674760740224	1	-4.05674760740224
MF	GO:0097367	carbohydrate derivative binding	2	HELPU_007292	-4.05674760740224	1	NA
MF	GO:0097367	carbohydrate derivative binding	2	 HELPU_012899	NA	1	NA
MF	GO:0008514	organic anion transmembrane transporter ...	1	HELPU_016386	2.60380020383464	1	2.60380020383464
MF	GO:0004553	hydrolase activity, hydrolyzing O-glycos...	1	HELPU_002986	2.02787633893991	1	2.02787633893991
MF	GO:0000987	cis-regulatory region sequence-specific ...	1	HELPU_005662	6.14030591278245	1	6.14030591278245
MF	GO:1901265	nucleoside phosphate binding	3	HELPU_007292	-4.05674760740224	1	NA
MF	GO:1901265	nucleoside phosphate binding	3	 HELPU_012899	NA	1	NA
MF	GO:1901265	nucleoside phosphate binding	3	 HELPU_018688	NA	1	NA
MF	GO:0032182	ubiquitin-like protein binding	1	HELPU_021401	2.54702745351315	1	2.54702745351315
MF	GO:0008168	methyltransferase activity	1	HELPU_012899	4.21222636580349	1	4.21222636580349
MF	GO:1901363	heterocyclic compound binding	4	HELPU_005662	6.14030591278245	1	NA
MF	GO:1901363	heterocyclic compound binding	4	 HELPU_007292	NA	1	NA
MF	GO:1901363	heterocyclic compound binding	4	 HELPU_012899	NA	1	NA
MF	GO:1901363	heterocyclic compound binding	4	 HELPU_018688	NA	1	NA
MF	GO:0043167	ion binding	3	HELPU_002986	2.02787633893991	1	NA
