logFC	logCPM	F	PValue	FDR
jcf7180000364906_4101_4300	4.30019441758628	3.31639942811689	96.4085916343844	8.2336195372925e-12	1.94026067758251e-06
jcf7180000419839_12601_13100	4.25598792640774	2.82057465004637	78.6865901983564	1.16487123584171e-10	8.36079012781105e-06
jcf7180000414371_174201_174600	2.72194900590896	3.04874132057727	77.7988328242292	1.34447674865838e-10	8.36079012781105e-06
jcf7180000350292_28901_29700	2.73797272501195	3.39195607091977	71.3965641372851	3.91531780616468e-10	1.84529711268102e-05
jcf7180000374921_47401_47700	3.03727558283921	3.59562965007814	69.7565165210132	5.20225976106138e-10	1.90270828056988e-05
jcf7180000354007_25401_25700	3.03630470779522	3.59599130313534	69.2828332424089	5.6519844872244e-10	1.90270828056988e-05
jcf7180000348011_119401_119700	3.74645997258314	2.70698574570349	66.8190856406148	8.7534688189797e-10	2.29195964517932e-05
jcf7180000417118_26901_27100	4.65205996226328	2.82583368576993	65.128860648059	1.18905333576599e-09	2.32485074057676e-05
jcf7180000355164_5701_5900	2.64031640873747	2.07268580041313	64.9061130367978	1.23851017278096e-09	2.32485074057676e-05
jcf7180000362333_10901_11100	3.43046157524538	2.1582739723623	64.7155871907861	1.28253474958722e-09	2.32485074057676e-05
jcf7180000354481_65901_66100	5.42329157205721	2.21049858075875	63.1200915874249	1.72288569377078e-09	2.43574618794535e-05
jcf7180000349454_46601_46900	2.59108478219794	2.07478954064164	62.9183224025157	1.78902428407172e-09	2.43574618794535e-05
jcf7180000351737_2601_3100	4.11644868292921	2.98707441796111	62.7527058727813	1.84531293714331e-09	2.43574618794535e-05
jcf7180000392869_23001_23500	4.11644868292921	2.98707441796111	62.7527058727813	1.84531293714331e-09	2.43574618794535e-05
jcf7180000358115_34601_34900	4.6775411514552	3.13819359797816	62.3303952767115	1.99746973301629e-09	2.47739863186853e-05
jcf7180000372529_19801_20000	7.5840206224625	1.20423064790947	66.2012694011411	2.31380925418598e-09	2.59643554551514e-05
jcf7180000418060_60801_61000	3.58143044996782	2.44604720784139	60.4544776752581	2.85212013180174e-09	2.80043733824672e-05
jcf7180000364536_36701_37400	2.63215942626859	2.93334152475506	59.9742838426658	3.12792190089016e-09	2.94839169546667e-05
jcf7180000347773_9201_9300	4.72466910264824	2.35343172397104	58.4637470822972	4.19471911833213e-09	3.3025953756683e-05
jcf7180000418606_21001_21200	2.67925806873076	3.77811313986793	58.3734628694786	4.26958681520747e-09	3.3025953756683e-05
jcf7180000349171_3601_3700	5.27780264411773	1.09336189435089	58.3097061884968	4.32330514419134e-09	3.3025953756683e-05
