logFC	logCPM	F	PValue	FDR
jcf7180000348860_26201_26800	-3.77059779064224	2.91725656410777	53.2867570674508	1.19067454673648e-08	1.4315492225153e-05
jcf7180000418610_1401_1800	-3.87031712628909	3.18203215621657	52.4733308637993	1.41062050894574e-08	1.51519905688041e-05
jcf7180000421506_76901_77500	-3.65915815042178	2.91517382520636	50.2313001003891	2.26961706450259e-08	1.95966199491843e-05
jcf7180000396268_8101_8600	-3.78275673921466	2.85605568609128	46.8296050147929	4.78685816924618e-08	2.99853153040936e-05
jcf7180000421987_25901_26200	-3.23292337263083	3.27164310955845	46.8200427910227	4.79712111115306e-08	2.99853153040936e-05
jcf7180000353544_2901_3100	-3.15136614573226	2.29057365424015	42.574862577098	1.27404204969022e-07	5.38045310128226e-05
jcf7180000359182_5201_5400	-3.15136614573226	2.29057365424015	42.574862577098	1.27404204969022e-07	5.38045310128226e-05
jcf7180000370403_12801_13100	-3.76256014405297	5.90372260200335	39.0695754653177	2.97587597311748e-07	9.68602415664514e-05
jcf7180000375199_4301_4500	-4.6109305018249	1.98623873886875	38.3632524375113	3.54814041413191e-07	0.00010750140416266
jcf7180000348976_47301_47500	-3.53743749576516	2.94511032957099	38.1691201857998	3.72500473181029e-07	0.000110310770534048
jcf7180000355113_23001_23400	-3.76849564140477	2.5901195692374	38.1060062282521	3.7844902420212e-07	0.000111477363752817
jcf7180000348113_43301_43500	-3.85958879336264	2.85776856053163	36.2484402354971	6.07125993527695e-07	0.000157219612638236
jcf7180000353238_57601_57900	-4.8775403895846	1.5404933011937	36.1318630079863	6.25666770656232e-07	0.000160085776516734
jcf7180000363344_3601_4000	-2.11080896966076	2.47143476107794	36.057324783616	6.37834083842319e-07	0.000162845330109996
jcf7180000394688_19601_20000	-2.16097051868073	2.45548916109786	35.8644516407464	6.70491942058661e-07	0.000169333245333192
jcf7180000418227_6201_6600	-3.35545276863717	2.46824996266893	34.8061909511058	8.8402740436734e-07	0.000206055333201353
jcf7180000420593_10101_10300	-2.8294291372146	3.52883795974019	34.644706864198	9.22469159234899e-07	0.000211459902570879
jcf7180000349055_131501_131700	-3.77334184011044	3.02728763155485	34.357848319701	9.95174051739985e-07	0.000223559352208369
jcf7180000396618_67301_67400	-4.22845638940724	2.62823305811505	34.3260940281507	1.00358642110353e-06	0.000225020117715955
jcf7180000393045_14001_14200	-3.22826442489041	4.11161048690354	34.0223335604405	1.08795882620296e-06	0.000238936239844877
jcf7180000417105_229701_230100	-2.45505449096373	3.24500495815726	33.9972116979625	1.09526425817383e-06	0.000239939090874716
jcf7180000348173_26001_26100	-6.67862845477387	1.29584973649508	33.7777051359306	1.27676104169714e-06	0.000269094804510559
jcf7180000354529_19501_19700	-4.05181848821926	3.47712087040824	33.3379665282921	1.30671437227499e-06	0.000273086704094811
jcf7180000350534_90701_91100	-3.79702671803345	2.68661195576933	32.9733538354724	1.44180795748413e-06	0.000292395427701457
jcf7180000347526_273001_273100	-3.94239593249924	1.17646744892557	32.7398755046192	1.53600015444513e-06	0.000306668042146844
jcf7180000349294_33701_33800	-3.5432445267755	4.68851682322515	32.3849300047831	1.69184595564892e-06	0.000328676991998866
jcf7180000350954_20301_20500	-3.44986136968382	3.07272335637002	31.5755654805299	2.11309704188888e-06	0.00038274668025992
jcf7180000375358_10801_11200	-2.58661646763941	5.16332488632551	31.4824998117727	2.16820233334773e-06	0.000389597188109936
jcf7180000347158_106701_106900	-2.41785634259886	3.11275593430977	31.4011725644254	2.21759998150148e-06	0.000396456546263532
jcf7180000417189_28701_28900	-3.97915050866413	1.01369945155055	31.3077513832804	2.27581384524607e-06	0.000403231434921866
jcf7180000392822_3401_3700	-2.29133588013016	3.31196600579214	30.9818944375065	2.49182729119862e-06	0.000429554932698059
jcf7180000347637_186001_186200	-2.44269263765109	3.91798361261502	30.6624331689238	2.72471809728859e-06	0.000457277079638577
jcf7180000392485_18201_18500	-3.41532918887888	2.36194178127086	30.4865547233571	2.86264912773329e-06	0.000473726214606376
jcf7180000364264_10201_10700	-3.4838833789576	3.37496445791492	30.0570182587482	3.23144582760137e-06	0.00051348175368853
jcf7180000352579_42301_42400	-6.21813408400856	1.81983239525131	29.9401510026673	3.34024394748683e-06	0.000525455157856622
jcf7180000379420_32901_33500	-4.67261363311855	2.13438079273095	29.7991631868097	3.47666922940323e-06	0.000541852235832077
jcf7180000362335_12101_12200	-5.73437520107336	1.12519799817302	29.716472808052	3.55941099611539e-06	0.000549298468006279
jcf7180000347659_221801_222000	-3.55321802875543	2.10141010218523	29.3814845722259	3.91649936192249e-06	0.000591619866113075
jcf7180000358043_15501_15700	-1.99450783624184	2.96911605598313	29.1500556681183	4.18517212011764e-06	0.00061988686063975
jcf7180000392998_21701_21900	-4.59220038991189	1.77705001235751	29.0979373731335	4.24832223026271e-06	0.000625497298980679
jcf7180000413339_36701_36900	-6.70160010023757	1.32236531347376	29.1250816781943	4.55846050521925e-06	0.000661456758938067
jcf7180000422581_356301_356800	-3.23584669489044	3.48227188143975	28.8075025936526	4.61916136830801e-06	0.000666979163972519
jcf7180000417356_62701_62900	-2.78030022603261	4.02317459938636	28.7211479606907	4.73590371851065e-06	0.000679550039560603
jcf7180000395644_16801_17200	-3.32740178069029	3.25246421890191	28.6854383444819	4.785086552276e-06	0.000684645070510256
jcf7180000348765_70601_70900	-2.71388054451991	2.98296792904691	28.6615659634883	4.81826666702331e-06	0.000687762920380292
jcf7180000377932_24701_25000	-2.82335405612512	2.94883445118566	28.2975005001557	5.35554210620758e-06	0.000747653348856589
jcf7180000420416_15001_15200	-3.59994549258802	3.77076586879078	28.1193743737428	5.6411433123945e-06	0.00077460749584066
jcf7180000418227_9601_9900	-2.20601836156588	2.80872247610109	28.1166806263392	5.64558388567486e-06	0.00077460749584066
jcf7180000362444_19001_19200	-4.54926202811672	1.80631794212815	28.1136899351459	5.65051828912287e-06	0.00077460749584066
jcf7180000370371_19901_20100	-3.61228794729267	2.12797229940964	28.0528863715177	5.75183354325758e-06	0.00078438965642488
jcf7180000347158_271501_271800	-2.94646713036422	2.91592896352152	27.9956059256331	5.84903491437422e-06	0.000792599727778722
jcf7180000359569_1201_1700	-3.22795032359141	3.79451856821005	27.9393317699214	5.9462199145214e-06	0.000800619569244385
jcf7180000350144_54901_55500	-1.69738011111121	4.41758083523898	27.8906154463895	6.03173035647742e-06	0.000809905008680491
jcf7180000349190_38801_38900	-2.83429526506851	2.05006892918751	27.639901600525	6.49282609023235e-06	0.00085381750055209
jcf7180000417564_11201_11300	-3.48078651514387	3.68420630716612	27.6139185415469	6.5426984975242e-06	0.00085893785161007
jcf7180000351300_22801_22900	-5.53726045020745	1.35844445723876	27.34722341656	7.0786344305129e-06	0.00091092002059727
jcf7180000417437_50901_51100	-3.63810675736071	1.72287295352338	27.3275177418768	7.12003225477102e-06	0.000914355706195665
jcf7180000352963_42001_42100	-4.93127778599305	3.89439022293123	27.3568326983419	7.16260097974109e-06	0.000917821687589433
jcf7180000397046_14501_14700	-3.74591196511602	2.2207698733341	27.2818524305935	7.21695258601874e-06	0.000922779215327131
jcf7180000347880_56901_57200	-2.90001584061493	2.12218579953851	27.1472551510056	7.51081794064825e-06	0.000952457832598327
jcf7180000417139_219201_219600	-3.54347593134873	2.7943109016634	27.1193868364645	7.57322736677727e-06	0.000958452525353614
jcf7180000416672_5501_5600	-5.49817193874639	1.28511467521528	27.2951485916604	7.7238777631421e-06	0.000970741076673173
jcf7180000392503_3401_3700	-2.64461281752445	3.22018618556454	26.8966666870916	8.09212256045778e-06	0.00100205820992876
jcf7180000415302_180501_180900	-3.26203978786004	2.14510462887602	26.8869766745845	8.11553424148973e-06	0.00100430606724421
jcf7180000418116_39301_39400	-5.49825306195779	1.83718699952659	26.8168599581366	8.28708778400565e-06	0.00101870658497064
jcf7180000350513_6901_7300	-4.29485383075526	0.58489198598974	26.8081928617617	8.30855802589261e-06	0.00101971833184364
jcf7180000392660_47801_48200	-3.58874582975411	1.44113838157305	26.7956086350252	8.33983651104609e-06	0.00102134564503857
jcf7180000369836_2401_2500	-5.28836956751448	2.19517978771822	26.7038864840212	8.6288108335707e-06	0.00104598143093712
jcf7180000413369_10301_10600	-3.16724152089186	1.77859852677073	26.5722997417648	8.91606699591864e-06	0.00107200537918388
jcf7180000365776_46601_47100	-3.24021537295163	3.62613338423394	26.5425469595146	8.99596102350122e-06	0.00107993235412587
jcf7180000416225_66701_67000	-3.39478914403429	2.98999224616573	26.4956737257412	9.12336622735764e-06	0.00108857234169269
jcf7180000348590_27701_27800	-1.92278371684646	1.9152871373354	26.4326539689492	9.29767156709589e-06	0.00110545186804123
jcf7180000347158_110801_110900	-2.88878109204784	2.88748475467859	26.4151713164639	9.34664752740327e-06	0.00110903667496481
jcf7180000347158_242401_242700	-2.90745203217382	2.93897505932184	26.2438262791934	9.841337828877e-06	0.00115379159239437
jcf7180000348113_112801_113000	-3.03279708396031	2.23965226218595	26.0375091989241	1.04739644276015e-05	0.00120694385884045
jcf7180000348429_73801_74300	-3.4840421504501	2.22393001516297	25.9595585333381	1.07240458418944e-05	0.00123214633188116
jcf7180000396497_27901_28400	-3.21027930474338	2.79357915270177	25.9498221061565	1.0755722716366e-05	0.00123518363247289
jcf7180000358960_27301_27400	-6.23428237667393	0.351417128922851	26.1123647665555	1.09566322014259e-05	0.00125033478687565
