logFC	logCPM	F	PValue	FDR
jcf7180000347960_13501_15600	3.848233754694	6.20989882531683	79.3713591863603	1.0436957631648e-10	2.45947950285548e-05
jcf7180000347960_16801_19000	3.72538312723383	6.11150105798882	66.6885058124046	8.96143459079332e-10	0.000105588551137752
jcf7180000349748_73201_73500	2.16445979742705	2.86847592616712	47.6756572936105	3.9644864539334e-08	0.00158170406396707
jcf7180000362689_71901_72100	4.4568133443665	3.52732918123523	47.6970687083865	4.58794246199418e-08	0.00158170406396707
jcf7180000418353_24601_24700	5.36873815454815	2.01671535856219	47.3992040914411	4.69844322653817e-08	0.00158170406396707
jcf7180000365552_2901_3000	4.42166207772281	0.704824886871571	43.2715701686222	1.08136831987173e-07	0.00254825525946093
jcf7180000417987_17501_17600	4.50890823080452	0.773922675047374	42.2753772215522	1.36770927785941e-07	0.00270041164533543
jcf7180000378963_4801_4900	5.76539319562165	2.00444957918845	42.9566257527484	1.3751242194612e-07	0.00270041164533543
jcf7180000351293_47901_48100	3.24198577105859	2.68348209312284	41.6494126262484	1.58775874814494e-07	0.00287813028276233
jcf7180000360645_16401_16600	5.8548402769227	0.998177278698862	43.523531773098	1.77428009492074e-07	0.00293128947809869
jcf7180000413428_18701_18900	4.60212314870697	3.05387442217715	41.7464884473481	1.86586698853306e-07	0.00293128947809869
jcf7180000347844_40301_40400	5.3733332121487	2.00908711864714	41.2406229462769	2.02825104574546e-07	0.00298724616988102
jcf7180000353014_63701_63900	5.10186127434581	1.54958550164288	40.3610173130301	2.2959328865182e-07	0.00314508651482866
jcf7180000348061_103101_103200	4.41128838085932	2.80290010931162	40.0529033970721	2.57325617237859e-07	0.00314508651482866
jcf7180000420510_14101_14200	6.05704754584483	1.68801077762507	39.9965301729813	2.78223292479701e-07	0.00314508651482866
jcf7180000357665_20901_21000	5.92157881359626	2.86085767162816	40.3309974677108	2.80273866062108e-07	0.00314508651482866
jcf7180000350549_29501_29800	3.91943212445743	1.75318069822601	38.7739304386001	3.20255714458862e-07	0.00329236526332025
jcf7180000348492_174101_174300	4.7888573031331	0.293688605822953	38.1611655486683	3.7324473845696e-07	0.00347003661287375
jcf7180000358186_26201_26300	5.31450120159141	0.850101753298857	40.0539100044963	3.82858345327274e-07	0.00347003661287375
jcf7180000348127_104501_104700	5.17576385848709	1.89764315106992	38.0745350458633	4.33921993894818e-07	0.00367006726429988
jcf7180000371487_8201_8300	3.05106905636876	2.63095380728611	36.9567788652008	5.06250545119593e-07	0.00397661490693257
jcf7180000356435_58201_58300	6.25041788053931	0.432719905626622	38.3783202651672	5.65314165324663e-07	0.00427659630636929
jcf7180000417230_115101_115200	4.85240762686052	1.3863403705798	38.2090099313523	6.12451104725536e-07	0.00437052549351493
jcf7180000361306_35901_36100	5.53292260988287	1.72752657914446	36.2032736945536	6.65734003763091e-07	0.00440825386414129
jcf7180000422206_104901_105000	5.58861057821096	1.65342719698358	36.0229983238666	7.40505303743164e-07	0.00440825386414129
jcf7180000351335_15601_16100	2.56818919739907	1.55026960882704	35.4545384818755	7.45905441475746e-07	0.00440825386414129
jcf7180000417171_229001_229100	5.46146644610219	0.236953469056531	37.1111429370376	7.63957438258307e-07	0.00440825386414129
jcf7180000351301_15001_15500	2.56818958267066	1.54705914019711	35.3179074630392	7.72990902241751e-07	0.00440825386414129
jcf7180000417139_217401_217900	2.56818958267066	1.54705914019711	35.3179074630392	7.72990902241751e-07	0.00440825386414129
jcf7180000420468_12801_12900	4.85279052069926	3.62286173119831	36.0954842439056	7.85681632133681e-07	0.00440825386414129
jcf7180000356767_3901_4000	4.18570956835567	2.22734878654344	35.1270264831983	8.25580748092384e-07	0.00452439369462136
jcf7180000420431_127501_127900	4.0660076544046	4.31967129669274	34.9524880206381	9.80565362709694e-07	0.00499487868853169
jcf7180000418294_9401_9900	2.75094253951096	3.8489494205593	34.2814515717984	1.01554032578933e-06	0.00499487868853169
jcf7180000415113_11001_11200	3.63654817441175	4.11920666532596	34.0524471906697	1.17716696666256e-06	0.00536930934338262
jcf7180000354482_83601_83700	2.59132816997513	4.42606350762669	33.4620004862914	1.26386085639289e-06	0.00546935104243504
jcf7180000347284_11001_11400	6.01674810367265	3.58765276341291	34.1268247256616	1.29703208677159e-06	0.00546935104243504
jcf7180000397058_3401_3500	2.87356954851636	2.71827901083043	33.3376705433781	1.30681845026658e-06	0.00546935104243504
jcf7180000366782_18501_18600	4.00903520068983	4.05308381439684	33.7577813410846	1.33922744694091e-06	0.00546935104243504
jcf7180000417132_73501_73600	2.84010435020538	2.63205774868098	33.2150040898729	1.35071477677098e-06	0.00546935104243504
jcf7180000365467_8001_8100	4.00826858827365	4.04795563245807	33.3593918638656	1.49406193399767e-06	0.00567866433562073
jcf7180000362033_10401_10500	2.86569104904454	2.71483402358953	32.4413446258192	1.66600016984752e-06	0.00597389467555283
jcf7180000417195_38801_38900	5.1036915900591	3.23028788030208	33.1489565108827	1.6731397218195e-06	0.00597389467555283
jcf7180000352238_66301_66500	4.00999061443583	2.21961529676395	32.3515740023443	1.74517281577076e-06	0.00604781940013522
jcf7180000365169_17401_17500	4.34761666562611	1.28840732564797	31.676187779703	2.0605772423909e-06	0.00683911391192475
jcf7180000420434_342401_342500	4.43209545671712	2.38390410013949	31.8049677030663	2.18324073835154e-06	0.00714152222528107
jcf7180000348135_79501_79600	3.78693833692981	1.34576883458842	31.4098033740545	2.2123017616964e-06	0.00714152222528107
jcf7180000421198_53101_53200	4.08590656576232	1.44452313203232	31.1852750390371	2.3545886812319e-06	0.00728789110430157
jcf7180000350585_33901_34100	2.22077414260825	3.43598305354757	31.1457716603138	2.38060670241378e-06	0.00728789110430157
jcf7180000351533_59101_59900	1.54233839398087	5.61280909946439	30.4364777771652	2.90325624440203e-06	0.00855194046561979
jcf7180000363102_11901_12000	3.9220572634352	3.35911928199658	30.6783912895955	3.05789298704801e-06	0.00889624123815866
jcf7180000416673_15301_15400	4.76950678218081	0.677941510050282	31.2243729343632	3.35018077699031e-06	0.00939849345569694
jcf7180000347823_35101_35900	5.47570754172691	3.60296113082568	30.4841955709863	3.41680291730536e-06	0.00947262381489325
jcf7180000356931_58501_58700	4.18970756583357	1.71042813557213	29.9161866655242	3.55224418250783e-06	0.00962172291784082
jcf7180000417181_41701_41900	5.53894759958954	0.44694156150925	29.6211822757889	3.65734705272215e-06	0.00968379202607896
jcf7180000347823_36301_37000	5.4614886910459	2.41907735066216	30.1158739034153	3.78035064628143e-06	0.00989826011274296
jcf7180000350007_58301_58500	4.94991640817522	1.6266422670542	29.8110507115133	3.91608055733763e-06	0.0100307423849692
jcf7180000348725_61301_61800	2.92495619758992	1.43089843679472	29.2397356281652	4.07881948158562e-06	0.0100768808903504
jcf7180000413250_226401_226600	4.88150793263766	3.4803802238367	29.3654672431125	4.65395585247804e-06	0.0103870572862281
jcf7180000420640_63001_63300	2.18511670075364	1.50507481004369	28.7802141911592	4.65572034207255e-06	0.0103870572862281
jcf7180000358168_6001_6100	4.33625183552548	2.3436604179936	29.2008528510343	4.76149220587587e-06	0.0103870572862281
jcf7180000347862_46101_46200	3.65294605661143	2.24026034251761	28.7265315157878	4.83438927045086e-06	0.0103870572862281
jcf7180000418602_20901_21200	3.18363711442839	4.17276234911355	28.7473528966998	5.01366735311683e-06	0.0105408235108386
jcf7180000347366_139001_139100	3.55078942471309	2.69227806640074	28.5642110619516	5.13730021801648e-06	0.0105408235108386
jcf7180000385025_4601_4700	5.69876558054107	3.28100338499695	28.928292330508	5.25948645674401e-06	0.0105408235108386
jcf7180000369193_10101_10200	5.86439652521522	4.22330505020998	28.9123175836814	5.28313582794446e-06	0.0105408235108386
jcf7180000422079_52201_52300	5.69876550709515	3.28108599965317	28.8988732291477	5.30312646562968e-06	0.0105408235108386
jcf7180000363629_26501_26600	4.7716844385655	3.30285375319864	28.8185054705148	5.42431036830678e-06	0.0105408235108386
jcf7180000347638_66101_66200	5.86512022918632	4.2233946813424	28.7720840298586	5.49564164570169e-06	0.0105408235108386
jcf7180000352961_71401_71600	4.2409760127883	1.07463388806067	28.2028797753161	5.50530087692208e-06	0.0105408235108386
jcf7180000419181_15401_15700	2.59275452588927	1.31701868626375	28.1909415153592	5.52450784699065e-06	0.0105408235108386
jcf7180000417096_901301_901500	1.56538367593809	4.52377890009134	28.1264362145105	5.62951955596328e-06	0.0105408235108386
jcf7180000413845_47801_48600	1.54331660301683	3.35266365123772	28.1224592577914	5.63606249226893e-06	0.0105408235108386
jcf7180000415695_81301_81500	4.50451390211487	2.84631500683844	28.6136571293026	5.74666001642228e-06	0.0105840933968621
jcf7180000418507_36901_37600	1.74123509819593	3.34395875533838	28.011838016921	5.82131510245751e-06	0.0105840933968621
jcf7180000416425_30501_30900	4.16329785978532	0.792521064828684	27.9800574137712	5.87571814775537e-06	0.0105840933968621
jcf7180000360043_40501_40600	4.26632966833862	2.34599531085716	28.36175391607	6.04844320801392e-06	0.0105840933968621
jcf7180000371018_14201_14300	4.56743304207296	1.29474940095914	29.0189546781984	6.05201633161693e-06	0.0105840933968621
jcf7180000347241_108701_108900	2.8771234040083	0.559965413436761	27.8125114550611	6.17154602315458e-06	0.0105840933968621
jcf7180000413244_500401_500700	1.98507414780955	3.57912601767592	27.7006276953011	6.37782679621309e-06	0.0105840933968621
jcf7180000417946_20201_20300	4.69743311560861	1.07521077506503	27.6646772603416	6.50051328493386e-06	0.0106378642785274
jcf7180000349969_42001_42200	2.1366955368786	1.48896322571638	27.5247098550207	6.71703027712392e-06	0.0107065644458607
jcf7180000348670_32601_32700	5.05273685391299	0.912589129239478	27.5048282574628	6.75654756571905e-06	0.0107065644458607
jcf7180000417254_48301_48500	2.74701673450369	2.62322971313635	27.5017488844494	6.7626901583422e-06	0.0107065644458607
jcf7180000350522_54401_54500	5.16954276791524	2.1018311257365	27.9939477566835	6.76966404739738e-06	0.0107065644458607
jcf7180000363018_7901_8000	3.90589151509788	2.39451386159823	27.6227975686994	6.85137398685441e-06	0.0107635542091749
jcf7180000349433_101501_101700	3.28894484510226	1.84851408153487	27.3825223338172	7.00511266437473e-06	0.0107776690610103
jcf7180000418379_38901_39000	3.88745803127268	2.38909288508195	27.5248251135067	7.03978920798085e-06	0.0107776690610103
jcf7180000413339_131301_131500	2.69146542319393	0.756083739276751	27.2819619451206	7.21671849148454e-06	0.0107776690610103
jcf7180000372685_14001_14100	5.56711892082991	2.84330761399653	27.7588876821387	7.32774377136457e-06	0.0107776690610103
jcf7180000349942_13801_14000	4.02864409503183	1.25900006253735	27.2855333240706	7.38447409420835e-06	0.0107776690610103
jcf7180000347571_17101_17500	2.03833518718767	2.50020809681945	27.186641505204	7.42353959190543e-06	0.0107776690610103
jcf7180000348123_6501_6700	2.49593540984673	2.83326752394394	27.1139711213194	7.58541899129394e-06	0.0107776690610103
jcf7180000349322_45701_45800	3.14718153162439	1.65613909918603	27.1090391853485	7.59653959370741e-06	0.0107776690610103
jcf7180000361401_18701_18800	3.86115596524372	2.35809772181503	27.253990598195	7.60856921097571e-06	0.0107776690610103
jcf7180000418831_22501_22600	5.80016353701213	3.38196971265692	27.6242564217147	7.6161625540819e-06	0.0107776690610103
jcf7180000392411_71301_71800	5.35427514239674	2.83771758468296	27.564373849722	7.74829148478394e-06	0.0108040984418984
jcf7180000394794_35201_35300	3.91218881412841	1.63193073368648	27.0905206007387	7.96125034743623e-06	0.0109671507430489
