logFC	logCPM	F	PValue	FDR
jcf7180000357245_33801_34100	5.15905704470743	2.18643430499355	103.762778285507	3.04138444890913e-12	5.31064240828665e-07
jcf7180000348420_89901_90100	6.40878915850387	3.76589671847068	100.810092115298	4.50720973667555e-12	5.31064240828665e-07
jcf7180000357143_53001_53400	5.82675656354035	3.6308460428277	89.9491034540014	2.06989806825076e-11	1.6259118322712e-06
jcf7180000392609_48001_48300	4.58571864898681	4.00472945364154	80.907858967627	8.17650290231281e-11	2.75257297918988e-06
jcf7180000348024_12401_12500	7.25839677370421	3.27314758348821	73.6768749493989	2.65639100027052e-10	5.69073814186134e-06
jcf7180000381956_19001_19300	4.09684600372138	1.85279396919023	66.7019563513252	8.93977402884241e-10	1.32661420595877e-05
jcf7180000393969_27001_27600	3.23490402988532	3.73952915645293	66.496853531967	9.27615598855587e-10	1.32661420595877e-05
jcf7180000347825_14001_15300	3.21983459410935	3.63475217116948	66.296194226241	9.61819407973541e-10	1.32661420595877e-05
jcf7180000416228_18301_18500	3.76713969091046	3.09499136881961	63.9166008708694	1.48594471870341e-09	1.66744932812942e-05
jcf7180000347103_42301_42700	2.39827312056694	4.62562683452873	63.2381255597467	1.68539517074472e-09	1.80529571536892e-05
jcf7180000347071_28201_28400	3.01288810445509	3.97997421573638	62.0245441534768	2.11589936634062e-09	2.16788609381536e-05
jcf7180000413273_276401_276500	3.6025900301093	3.4333613276374	61.5695084846629	2.3059947465947e-09	2.23716426897255e-05
jcf7180000354474_40101_40600	3.35137409518531	3.71036660494839	59.3110366211966	3.55600537130865e-09	3.10361563612687e-05
jcf7180000348976_41501_41700	3.09901291700199	4.46389708509799	58.8165897089932	3.91514912860127e-09	3.29503145465721e-05
jcf7180000347218_60101_60600	3.51998235713981	0.940738105774151	58.1987882508591	4.41846555795048e-09	3.37659543790103e-05
jcf7180000414754_45901_46100	7.70110400243848	2.69862403941109	58.7873653669441	4.58521517043564e-09	3.37659543790103e-05
