logFC	logCPM	F	PValue	FDR
jcf7180000418858_14001_14800	4.13025725660363	1.39737480416479	37.8909678076303	4.00103555350335e-07	0.0106114577473291
jcf7180000351361_7901_8000	3.15597090575869	1.38102595077247	37.4171138260893	4.50303955736623e-07	0.0106114577473291
jcf7180000418610_17901_18000	5.67722198565707	0.202341754800635	38.9388158131031	4.95697104166318e-07	0.0106192289358088
jcf7180000361231_46301_46900	4.46163532892929	1.10895463479956	36.2690093395938	6.10758480176965e-07	0.0119938205510152
jcf7180000348412_70701_71000	3.53819938770393	1.16954492360081	35.4492405588009	7.46936799531754e-07	0.0135397233651121
jcf7180000355789_34201_34500	3.53362030365373	1.10097817608841	35.0223794038669	8.35190872573673e-07	0.0140581117366328
jcf7180000366935_80701_81200	2.0931647522497	3.39651951014301	32.3312695881163	1.71682305849191e-06	0.0218078758047786
jcf7180000384283_801_900	5.71354838541607	3.19147577722226	33.044145547493	1.71982428479092e-06	0.0218078758047786
jcf7180000349779_55901_56000	4.99000578471686	0.0930572703603843	33.1637018774407	2.02745168571607e-06	0.0231873266643947
jcf7180000413320_65401_65900	5.99507803833205	0.260024691039351	34.7772173507344	2.19878994556487e-06	0.0231873266643947
jcf7180000420409_924301_924400	5.07583066243972	0.22901026503621	31.0710374068287	2.43066283584004e-06	0.0231873266643947
jcf7180000349183_23601_23700	3.56535850388644	0.586857183805655	32.8673217014904	2.43357723264144e-06	0.0231873266643947
jcf7180000392766_47201_47700	7.2331017587033	0.259547802427667	36.5984145078358	2.67893650360027e-06	0.0242805410003811
jcf7180000347741_91501_91700	3.81634120025638	2.59523353636756	30.8452387227982	2.90196232141943e-06	0.0248968969105811
jcf7180000347162_182301_182600	1.57799770210507	2.81296662913996	30.1335461480081	3.16223454269791e-06	0.0248968969105811
jcf7180000358976_24801_24900	5.24784175520658	-0.0985148193357016	35.9692342458299	3.61286076303678e-06	0.0248968969105811
jcf7180000349201_25301_25400	9.008364708413	2.53144658411492	29.964292493128	3.94167559113814e-06	0.0248968969105811
jcf7180000418004_53401_53500	5.64190447088046	-0.278445131077212	31.9768823315485	4.27427272135495e-06	0.0248968969105811
jcf7180000422078_17701_17800	4.50897942584785	1.65611783235002	29.406434170653	4.28120399398487e-06	0.0248968969105811
jcf7180000393026_36801_37000	4.46867600664402	1.62560827860702	29.2812157720717	4.41342605349567e-06	0.0248968969105811
jcf7180000361231_45501_46200	3.3868189692303	1.81755197655109	28.447369354003	5.24379291761218e-06	0.0248968969105811
jcf7180000348169_79101_79400	2.88986051034975	1.17677992747926	28.250617390608	5.42919995758491e-06	0.0248968969105811
jcf7180000360061_20201_20500	3.83298132486248	1.64001568200885	28.383076258149	5.43618690043854e-06	0.0248968969105811
jcf7180000370907_17201_17500	3.96934820904593	2.22743791045342	28.5473642941291	5.564241955276e-06	0.0248968969105811
jcf7180000347506_262401_262500	4.44469548152099	1.00506040572489	28.1275418813181	5.62770192570447e-06	0.0248968969105811
jcf7180000351313_34601_34700	4.48096238976182	1.59278452389108	28.3589139133903	5.78517083060322e-06	0.0248968969105811
jcf7180000352609_6001_6100	6.67637568000847	0.392023754022496	29.159880951496	5.82196401885171e-06	0.0248968969105811
jcf7180000349056_139301_139400	4.40590676692268	-0.197870620567652	27.9280047811907	5.96598695130572e-06	0.0248968969105811
jcf7180000349138_34301_34400	4.59900154472805	1.59137994430765	28.2711705085994	5.97575898796819e-06	0.0248968969105811
jcf7180000414369_4301_5300	3.72653420022048	3.4591198038976	28.3596449150458	6.00259112734841e-06	0.0248968969105811
jcf7180000413541_25401_28800	3.07062050576156	3.94492043847257	28.1078733532089	6.02213919696127e-06	0.0248968969105811
jcf7180000373619_4301_7200	2.99104896017907	3.83086240808729	27.9962422618818	6.13610501116603e-06	0.0249306772756256
jcf7180000418858_14901_15600	3.38682018232348	1.82564072619221	27.8233692795065	6.32342905462108e-06	0.0252563115279748
jcf7180000347226_115001_115200	5.11737353180087	0.16127855825085	27.2647519030675	7.25360470762719e-06	0.0278053590531163
jcf7180000361119_2301_2600	6.54572789865662	-0.0927925332372452	35.1182972096382	7.41713926829588e-06	0.0278053590531163
jcf7180000420432_127701_127900	2.7448531351464	0.943244656671764	27.0986888245416	7.61993378496413e-06	0.0280569533806341
jcf7180000348036_118701_119000	6.49367678160717	-0.110344908040816	34.5065474960264	8.33695107121526e-06	0.0293991254037654
jcf7180000369587_4201_4500	6.49367678160717	-0.110344908040816	34.5065474960264	8.33695107121526e-06	0.0293991254037654
jcf7180000349580_39501_39600	5.64138470532123	-0.309993617610895	31.990878278822	8.35872286581548e-06	0.0293991254037654
jcf7180000393458_4001_4400	1.90692368302927	2.53191136862444	26.6730796210576	8.65097070865181e-06	0.0299795573303604
jcf7180000389379_901_3400	3.40462347138291	4.15198439669621	26.8644668470576	9.10421888866977e-06	0.0306488326476274
jcf7180000372654_13601_13700	2.77733582742153	1.83379617614031	26.3818772203539	9.44067314973473e-06	0.0308986676167797
jcf7180000373619_7601_8200	3.19380690330026	1.6873624501923	26.1176517806618	1.02664713533932e-05	0.0321735344199249
jcf7180000347444_268001_268100	4.59894710650121	1.56062278389092	26.3917544047827	1.05128437831124e-05	0.0321735344199249
jcf7180000401871_4701_4900	3.13335957093731	1.12444412408801	25.8746896815878	1.10035119005049e-05	0.0327809010127924
jcf7180000371116_6601_6900	3.45274695254919	0.771450191528514	25.7549026345969	1.14111287740161e-05	0.0327809010127924
jcf7180000348879_5101_5200	4.59149438367495	1.55476561635651	25.939689641432	1.20479711386914e-05	0.0327809010127924
jcf7180000421981_21401_21500	4.59149438367495	1.55476561635651	25.939689641432	1.20479711386914e-05	0.0327809010127924
jcf7180000359073_62901_63000	7.65741880419378	3.34748326127182	26.0454750192834	1.20583538812175e-05	0.0327809010127924
jcf7180000361231_44901_45300	2.92097837647683	0.623045515084085	25.5395054725784	1.21847617223298e-05	0.0327809010127924
jcf7180000357417_8301_8500	4.70114442468312	1.88689860466039	25.9387552608232	1.23805975367748e-05	0.0327809010127924
jcf7180000417542_89001_89900	3.29624869671593	1.85341667737258	25.4640906117839	1.29374478908362e-05	0.0335024454167411
jcf7180000349429_9601_9800	2.50072277082281	1.75599862301403	25.0925303007316	1.39725170929062e-05	0.0354047056501123
jcf7180000347103_253601_253700	4.87303526042358	1.70516727968928	25.377161166043	1.46056585627886e-05	0.0357151841797691
jcf7180000418003_43601_43700	4.62115231320199	1.6335559498904	25.2997016474812	1.4722136715004e-05	0.0357151841797691
jcf7180000393782_30601_30700	4.87136983474616	1.69724585930417	25.347204491171	1.48364190238676e-05	0.0357151841797691
jcf7180000351255_37701_37900	3.15688425088208	1.42725025367246	24.861278282975	1.50044058111238e-05	0.0357151841797691
jcf7180000413541_28901_29500	3.19379755078706	1.67498621458599	24.8288159475353	1.53158681534704e-05	0.0360919964623345
jcf7180000356849_23001_24100	2.39142677537962	2.51994264585818	24.6966794043713	1.57877643861598e-05	0.0364745339741466
jcf7180000347680_18901_19000	5.28049081972366	0.55122738325438	24.4046313290597	1.72859874499165e-05	0.0391678868130794
jcf7180000393066_189201_189400	3.62738698575501	3.60457679375106	24.7451761906293	1.76918040064043e-05	0.0397056314848875
jcf7180000421131_253001_253100	4.90941633544548	-0.0985904837624527	25.1645295808555	1.79763025008067e-05	0.0399635251001661
jcf7180000347213_196001_196300	6.46510187969373	-0.113088594749111	30.2614859567066	1.95117777759925e-05	0.0408961847740901
jcf7180000374850_10901_11200	6.46510187969373	-0.113088594749111	30.2614859567066	1.95117777759925e-05	0.0408961847740901
jcf7180000351332_108401_108600	1.61899063289789	2.19857698438299	24.0015570426079	1.96052462494271e-05	0.0408961847740901
jcf7180000363662_17701_17800	3.39055533847684	0.93738634813662	23.9447399419774	1.99577394070908e-05	0.0408961847740901
jcf7180000417100_494301_494500	5.39354079284061	2.33681970249192	24.2038256933054	2.09522972350117e-05	0.0418426253875233
jcf7180000387292_2201_4700	3.71426325862341	4.96957570942839	24.1165965767293	2.14588733778477e-05	0.0419028380779209
jcf7180000347556_18701_19100	3.51344633154472	1.18160246177171	23.6654702803093	2.18982456791986e-05	0.0419028380779209
jcf7180000392448_9001_9400	3.51344633154472	1.18160246177171	23.6654702803093	2.18982456791986e-05	0.0419028380779209
jcf7180000362343_1101_5800	2.85302227194644	4.96123737563831	23.7881241206786	2.19335954866815e-05	0.0419028380779209
jcf7180000347407_156301_156500	5.08215841166677	1.10456618203177	23.94258461341	2.20404716966908e-05	0.0419028380779209
jcf7180000353663_9701_9800	3.27414489127298	1.64686670687054	23.5594761245798	2.25318406268553e-05	0.042297979123473
jcf7180000351798_113101_113200	5.57872891425786	0.0636651221964211	25.4826764256213	2.28125222189123e-05	0.042297979123473
jcf7180000373619_7301_7500	5.14260876701171	0.512876558572611	23.5824796069403	2.29752529282903e-05	0.042297979123473
jcf7180000415584_4101_4300	2.98156449602769	0.848876722420246	23.3985448922566	2.3708973207092e-05	0.0429512999123303
jcf7180000371116_7201_7900	3.6536576709698	2.49021566189889	23.6519550743066	2.45209471248814e-05	0.0437756493251926
jcf7180000371116_1801_2500	3.65365742087885	2.49350883067976	23.6053286191318	2.48873381306722e-05	0.0439786318763247
jcf7180000392408_92501_92700	1.87253564039645	1.42420043219987	23.2304861927396	2.50079001210583e-05	0.0439786318763247
jcf7180000353518_26301_26400	5.61739545004493	0.98804627415194	23.2881702354407	2.7078777445354e-05	0.0445061413660317
jcf7180000353462_9701_9800	6.24072495896549	0.234223352112892	23.7685738871242	2.71871508047858e-05	0.0445061413660317
jcf7180000354523_40301_40600	5.23485327289742	2.14131232508934	23.2925762981118	2.7731510812407e-05	0.0445061413660317
jcf7180000415693_239701_240000	5.90097147009871	2.72317077873465	23.2695169596843	2.79306547537033e-05	0.0445061413660317
jcf7180000358637_1101_1200	4.56360178652644	4.6608163388718	23.2457211144904	2.81377500362198e-05	0.0445061413660317
jcf7180000417120_226501_226700	3.45574056384115	2.13644122248637	23.1156704063024	2.814257148713e-05	0.0445061413660317
jcf7180000408314_101_200	4.56360250619873	4.66032868369965	23.1959192430709	2.85764642949386e-05	0.0445965058779243
jcf7180000414491_9001_11000	3.63026840732207	5.28636660156541	23.1107901397133	2.91691398340365e-05	0.0452219537567799
jcf7180000393082_195201_196600	2.71782524211077	2.96367072088001	22.810075071827	2.97680749244396e-05	0.0458488668236543
jcf7180000350568_33501_33600	3.07468095796642	0.997964871682744	22.5866267605879	3.07244470530499e-05	0.046619494915088
jcf7180000393813_501_600	6.65200892643827	4.88669580446577	22.9489440003735	3.08619153186438e-05	0.046619494915088
jcf7180000353477_54201_54300	4.16873951649729	0.847397966434098	22.5058988577877	3.1533252603667e-05	0.0472004802091321
jcf7180000347851_167801_167900	5.64139799712504	-0.309190082152827	28.3449227338786	3.44656641726623e-05	0.0496703564538975
jcf7180000347130_440501_440600	5.1041595197857	2.34957242063004	22.5900409700188	3.45349983500205e-05	0.0496703564538975
