logFC	logCPM	F	PValue	FDR
jcf7180000380067_7001_7100	-5.68184315716318	2.89031230971531	46.3008759785484	6.04161356899766e-08	0.0106114577473291
jcf7180000347972_38401_38700	-2.68715612010916	4.58554464286966	41.2222165420608	1.75918327074592e-07	0.0106114577473291
jcf7180000420486_211401_211500	-2.62474902668908	1.80338400896293	40.1814660006803	2.2639118297292e-07	0.0106114577473291
jcf7180000350556_32901_33000	-7.76283945010661	1.40872038465746	41.365708199074	2.84011220746329e-07	0.0106114577473291
jcf7180000414365_12801_12900	-7.67974444396321	1.26170453871417	41.2326939248497	2.92669925822846e-07	0.0106114577473291
jcf7180000352596_23801_24500	-2.05431991212144	3.76717494365099	38.2350961059502	3.66387570454325e-07	0.0106114577473291
jcf7180000355938_28201_28300	-5.82193243140417	1.43240794407759	37.8532908266096	4.03291238421197e-07	0.0106114577473291
jcf7180000347226_193701_193800	-7.26297290003521	1.19890365959975	39.4450325897945	4.40623583247744e-07	0.0106114577473291
jcf7180000353981_38501_39300	-5.65774003036728	3.90913260318384	35.0599784102763	1.02083299152041e-06	0.0160373543523183
jcf7180000350123_14601_14900	-3.19667473981289	2.36102956513725	32.588912946836	1.60034528297829e-06	0.0218078758047786
jcf7180000350768_27101_27400	-5.76996864353411	3.39224729863018	32.9599635675895	1.7583190408307e-06	0.0218078758047786
jcf7180000348033_12201_12600	-3.6462700845587	1.57332110389526	31.4953554629421	2.16050086431639e-06	0.0231873266643947
jcf7180000348199_55701_55800	-5.76880795165033	3.3938377977221	31.6964870094146	2.45992237083597e-06	0.0231873266643947
jcf7180000355736_13301_13500	-1.78721904691388	2.925366516888	30.1168447336699	3.17720448282381e-06	0.0248968969105811
jcf7180000417195_49401_49500	-3.39148851077554	2.25046416724164	30.0277096137172	3.25837446934027e-06	0.0248968969105811
jcf7180000416228_38001_38700	-2.37186071181097	3.41051502175431	29.8512234215373	3.42562073507008e-06	0.0248968969105811
jcf7180000372642_12001_12300	-2.95790914381927	4.59572037326776	29.8414869290869	3.46812468207958e-06	0.0248968969105811
jcf7180000348725_80101_80300	-5.31806658473234	3.39554266771236	30.0332510454423	3.86739831499232e-06	0.0248968969105811
jcf7180000372754_8301_8500	-3.29881523247285	1.94852613649667	29.3111454110898	3.9961762431778e-06	0.0248968969105811
jcf7180000354029_41801_42300	-2.54481994623924	5.2115563272578	29.1175730665938	4.22441290959068e-06	0.0248968969105811
jcf7180000417241_54201_54300	-2.89858993594403	1.29816443253886	29.0404584031518	4.31913646812645e-06	0.0248968969105811
jcf7180000352352_4701_4900	-3.83253821773486	0.915836913274398	28.880006657663	4.52349127939237e-06	0.0248968969105811
jcf7180000421188_57001_57400	-4.80394210368661	3.57059733194306	29.3044293243523	4.73386405504235e-06	0.0248968969105811
jcf7180000354506_69101_69300	-3.59426029635905	2.44086191278541	28.3165374283832	5.37288696045845e-06	0.0248968969105811
jcf7180000348061_123301_123800	-1.69668542062824	2.67414289336128	28.2060974293339	5.50013620467439e-06	0.0248968969105811
jcf7180000351289_37001_37500	-1.69668273074916	2.67622689044235	28.0977410939287	5.6769096576431e-06	0.0248968969105811
jcf7180000393138_211801_211900	-4.67113235133573	0.651785244039491	27.3097594331817	7.15755818002343e-06	0.0278053590531163
jcf7180000413301_85801_86400	-1.81884786143887	4.59124126319805	27.1820721227796	7.43360995856724e-06	0.0278053590531163
jcf7180000362261_28701_29100	-1.69292197985968	2.3268385645101	26.5306110772757	9.02822428012926e-06	0.0306488326476274
jcf7180000417361_193701_194000	-2.28009912770755	2.33462028311034	26.429540612813	9.3063734487059e-06	0.0308881156276196
jcf7180000349180_40501_41200	-1.88158630329571	2.25287528373769	26.2928837175405	9.69693870295412e-06	0.0313026479765732
jcf7180000392467_12001_12300	-1.9548231015427	3.5358787983399	26.2088098436862	9.94579634293302e-06	0.0316721196487637
jcf7180000349962_56701_56800	-5.21547362118265	1.05533041322038	26.068354835279	1.03767138439944e-05	0.0321735344199249
jcf7180000394596_30701_31000	-2.86299070308143	1.27838770134208	25.9033266539019	1.09083621813168e-05	0.0327809010127924
jcf7180000347593_85701_86200	-2.17676726491638	2.48722364847592	25.8302807755084	1.11528042444865e-05	0.0327809010127924
jcf7180000347130_405101_405300	-1.79557950862544	2.3795554874433	25.6729397358497	1.16992097863934e-05	0.0327809010127924
jcf7180000362625_18701_18800	-4.78030095922065	0.676710913726745	25.5489973387696	1.21495281146261e-05	0.0327809010127924
jcf7180000377819_5101_5600	-2.45790384180721	3.02472847371927	25.5123492747412	1.22861626229157e-05	0.0327809010127924
jcf7180000351630_16101_16300	-2.16633757691443	2.71576406330718	25.3447662403004	1.29319753039257e-05	0.0335024454167411
jcf7180000350786_40601_40900	-1.78430746118426	3.0134823401148	25.201934038969	1.35107275521803e-05	0.0346067006347699
jcf7180000422503_13301_13500	-5.84493557177825	1.36606670201781	25.9875780846546	1.41560401314251e-05	0.0354881384362814
jcf7180000354482_83601_83700	-2.19046316924764	4.42606350762669	24.8793233221234	1.49210592745779e-05	0.0357151841797691
jcf7180000352218_39801_39900	-2.92473835161086	1.28085235013835	24.7114168675261	1.57158952226774e-05	0.0364745339741466
jcf7180000347243_69201_69400	-1.28098473108526	3.58040222461129	24.6075338017376	1.62299657943439e-05	0.037132113295174
jcf7180000393977_49301_49600	-4.43380526164861	2.94369993756601	24.5599679655277	1.88020422657708e-05	0.0408961847740901
jcf7180000348173_26001_26100	-3.39799315572453	1.29584973649508	24.2592653534985	1.92294378031781e-05	0.0408961847740901
jcf7180000394733_10401_10800	-1.37230378579069	3.336016097162	24.0141697163923	1.95278935048221e-05	0.0408961847740901
jcf7180000418508_29601_29700	-6.06616869904702	0.236493168645275	25.0890806133233	1.98237244704128e-05	0.0408961847740901
jcf7180000391143_201_300	-6.5891747994704	0.527246640028547	25.9904802183197	1.98633225866566e-05	0.0408961847740901
jcf7180000393969_27001_27600	-1.91497810380418	3.73952915645293	23.9007095941376	2.02355087247101e-05	0.0411079126421264
jcf7180000380867_15101_15200	-5.89484622755111	2.19110449840497	24.2212597330859	2.08411857854609e-05	0.0418426253875233
jcf7180000349183_52201_52300	-2.31707947179392	1.4642810189868	23.6280247380746	2.20493523119452e-05	0.0419028380779209
jcf7180000413893_13901_14200	-1.34300845685049	2.78342667022261	23.5338491331464	2.27150748302676e-05	0.042297979123473
jcf7180000347265_64401_64500	-3.40477890700759	0.818167721913316	23.4223031785589	2.35311795218618e-05	0.0429512999123303
jcf7180000347419_120301_120500	-3.76256476749546	1.43638080045642	23.3762746651888	2.38769209064051e-05	0.0429512999123303
jcf7180000360003_25001_25300	-2.49380418224508	2.25413435357681	23.1777699011144	2.54306809636824e-05	0.0443361797487078
jcf7180000349763_106001_106800	-5.49897828158357	2.82571802706329	23.5525722038985	2.55875020510172e-05	0.0443361797487078
jcf7180000355201_25601_25800	-1.60643244168383	4.11438625633177	23.1220571120983	2.58857171239275e-05	0.0445061413660317
jcf7180000353940_41401_41600	-1.60360556233402	4.11176401926463	23.0932640488345	2.61242520094463e-05	0.0445061413660317
jcf7180000356517_86601_87000	-1.6631588609902	4.29115647465692	23.0696365277238	2.63217289160495e-05	0.0445061413660317
jcf7180000422147_59801_60000	-3.43341245137413	0.866248721370971	23.0543490390639	2.64503409299112e-05	0.0445061413660317
jcf7180000365379_7901_8000	-4.97244842741138	1.04048685972141	22.9282704471466	2.7536704203834e-05	0.0445061413660317
jcf7180000352295_7001_7400	-1.808415404521	1.93806859604008	22.8457622668455	2.82731038596736e-05	0.0445061413660317
jcf7180000392573_108601_108700	-2.51459025376911	1.674275771486	22.8421277980836	2.83060171260092e-05	0.0445061413660317
