logFC	logCPM	F	PValue	FDR
jcf7180000417766_42801_42900	-6.92085468969551	2.36953971949859	35.5078647090464	7.73263227118171e-07	0.000161829709354906
jcf7180000347218_60101_60600	-2.99849720026677	0.940738105774151	33.8625005561772	1.13533172958487e-06	0.000219656861583255
jcf7180000417096_393401_393500	-2.96345316782434	4.09459247028045	31.639115299769	2.07631954785248e-06	0.00035688313477096
jcf7180000349294_33701_33800	-3.42969229837073	4.68851682322515	30.6304158730687	2.74929492115227e-06	0.000444053528077076
jcf7180000347637_186001_186200	-2.41259666107968	3.91798361261502	29.8748314409743	3.40273298032642e-06	0.000529628421100992
jcf7180000375156_9301_9400	-5.23798135706524	0.461828821023318	30.1576085865024	4.44673539382218e-06	0.000654923526430994
jcf7180000367391_14101_14500	-2.34429432491621	2.44965833540903	27.5590201099776	6.64940732971802e-06	0.000902095271534474
jcf7180000351959_22601_22800	-3.42655329406522	1.6053578416809	26.9616834552237	7.93687204740264e-06	0.00103752737297905
jcf7180000351903_61301_61600	-4.79882433073159	1.99472522754461	26.466873799492	9.20259115198731e-06	0.00116528737644114
jcf7180000361516_26001_26300	-4.41940404250524	2.19218485372327	25.9027091262546	1.09104047920419e-05	0.00133214911898936
jcf7180000393082_249301_249700	-5.11658147907204	2.01664572946181	25.6572855921753	1.17550993260793e-05	0.00141548334761876
jcf7180000392579_11101_11200	-6.35658311481641	0.24965897489809	25.6853379785523	1.67026717209685e-05	0.00187161259805893
jcf7180000349190_38801_38900	-2.67576047440448	2.05006892918751	24.3766921476473	1.7436992968855e-05	0.00193914338372046
jcf7180000347684_17401_17600	-4.17477545043167	1.37528087022765	24.3385001141582	1.76456724931413e-05	0.00195588916683031
jcf7180000348116_21801_22000	-4.44668834769015	0.878389587278238	23.4344158214967	2.34410782769274e-05	0.00246801167467973
jcf7180000360121_9901_10000	-2.87002202938305	1.12142494503364	22.7477078617589	2.91754234180367e-05	0.00297996354646992
jcf7180000421143_124101_124200	-3.37692868813741	1.30305958606986	22.599878597203	3.05937877338068e-05	0.00308624001423772
jcf7180000421139_169901_170200	-2.69213113679351	2.68870116433916	22.0764648138497	3.6231171156075e-05	0.00356489006851784
jcf7180000420436_223301_223400	-3.73880750795091	0.654749860844986	22.061153327384	3.64117674459096e-05	0.00357678748929914
jcf7180000417522_23501_23600	-5.58608127408791	0.873113997416771	22.1386542767832	3.74765332871186e-05	0.00365386121044385
jcf7180000420486_27101_27200	-4.28704997189508	0.694959389904228	22.5816215634224	3.89890525556644e-05	0.00377477782407349
jcf7180000393045_14001_14200	-2.49847755552628	4.11161048690354	21.6324125990037	4.187542938772e-05	0.00400811811967734
jcf7180000351359_38801_39100	-1.98034682312259	2.46522961588519	21.2978361653793	4.67393965930267e-05	0.00438288322584295
